readname	contig	position	leader_start	adapter_start	polya_start	transcript_start	read_rate	polya_length	qc_tag
1ed5a58f-04ac-4404-b9d1-c457c93bdf99	SPAC23A1.10	59	2.0	3.0	5205.0	5676.0	136.91	16.36	SUFFCLIP
1fe4c938-d8ce-4040-bd9f-dc341e9e76c3	SPAC23A1.10	59	2.0	3.0	4541.0	5754.0	115.85	41.62	SUFFCLIP
c594f7b2-24fd-408f-8853-114e3f6f3253	SPAC23A1.10	59	2.0	3.0	4623.0	5459.0	94.12	21.09	SUFFCLIP
8cbba29c-3181-406b-9976-417f91663a41	SPAC23A1.10	68	2.0	3.0	5645.0	6174.0	120.48	16.12	SUFFCLIP
e18d35e6-6ba0-4d76-9394-f2d5c927b0c7	SPAC23A1.10	59	378.0	722.0	8400.0	8975.0	91.27	12.39	SUFFCLIP
101ff17b-b782-4365-8bfb-ac8c8d93117c	SPAC23A1.10	59	2.0	3.0	5145.0	6223.0	125.50	39.87	SUFFCLIP
a2549b63-50b0-422a-853c-c497b7c81113	SPAC23A1.10	59	2.0	3.0	5756.0	6269.0	125.50	16.33	SUFFCLIP
190f6398-d975-4946-a73d-ea89dbe1eaab	SPAC23A1.10	59	3.0	4.0	5190.0	5723.0	120.48	16.28	PASS
b88f9d8d-53cf-48d3-b790-17b3b5ceac0c	SPAC23A1.10	58	2.0	3.0	9150.0	10081.0	75.30	18.25	SUFFCLIP
c4b4a623-39e9-40dd-8442-4f99a04e8849	SPAC23A1.10	89	3.0	4.0	5134.0	6452.0	120.48	47.68	SUFFCLIP
2cc026d9-95d3-4815-a480-af54fa960111	SPAC23A1.10	216	4.0	5.0	4364.0	4946.0	130.96	20.26	SUFFCLIP
84ca29ff-b9fe-4447-9b39-7e0d8f2f94e8	SPAC23A1.10	91	2.0	3.0	5653.0	6610.0	115.85	31.77	SUFFCLIP
f0d487c7-4d0b-4519-8968-49d273a426a4	SPAC23A1.10	89	2.0	3.0	6734.0	7003.0	120.48	5.72	SUFFCLIP
aeccd864-de8f-4020-9761-ffd346e8905a	SPAC23A1.10	101	3.0	4.0	6900.0	7484.0	130.96	20.35	SUFFCLIP
7ae25da7-789d-471b-b524-20fdb7a849d4	SPAC23A1.10	89	128.0	226.0	8430.0	8853.0	91.27	7.79	SUFFCLIP
2282633b-efea-44f5-967f-b8b630c93aa4	SPAC23A1.10	365	393.0	658.0	4884.0	5635.0	125.50	26.25	SUFFCLIP
47b383b9-31b4-4669-a2c0-897c237cd6db	SPAC23A1.10	587	3.0	4.0	3429.0	3644.0	120.48	3.56	SUFFCLIP
7a001827-fd95-419e-8f48-c29f06106c11	SPAC23A1.10	610	3.0	4.0	8456.0	8892.0	103.86	10.00	SUFFCLIP
97ba3a03-deb2-4051-a79c-4b74a0786b3c	SPAC23A1.10	677	2.0	3.0	5724.0	6428.0	125.50	24.29	SUFFCLIP
27597e62-2cd4-4b98-99c7-a135aed01858	SPAC23A1.10	167	2.0	3.0	5532.0	5890.0	125.50	9.87	SUFFCLIP
1a52540f-555a-4f15-ab7e-5055949336c9	SPAC23A1.10	566	2.0	3.0	5720.0	7833.0	120.48	79.48	SUFFCLIP
40a2e91e-cac8-4941-b662-61339287f4f9	SPAC23A1.10	495	2.0	3.0	6895.0	7735.0	111.56	26.07	SUFFCLIP
1279b918-049c-4517-afd9-f580cd7e6eee	SPAC23A1.10	418	2.0	3.0	6081.0	6441.0	136.91	11.32	SUFFCLIP
1de73cc0-5da5-4974-affb-b4cdb3e7f60f	SPAC23A1.10	299	2.0	3.0	6524.0	7024.0	120.48	14.96	SUFFCLIP
8bb6e7d7-f461-4634-833e-cae17bc39d83	SPAC23A1.10	477	341.0	571.0	5664.0	6765.0	115.85	37.31	SUFFCLIP
9a90dbb0-3e74-4df1-8a48-f9d7063bf4dd	SPAC23A1.10	566	2.0	3.0	5142.0	5690.0	125.50	17.79	SUFFCLIP
95d1f53a-65f2-4336-b11e-8277b6d467e7	SPAC23A1.10	821	2.0	3.0	6491.0	7118.0	107.57	17.36	SUFFCLIP
8535c18c-4d65-4ef0-96fd-3ffdd4b2cbed	SPAC23A1.10	812	2.0	3.0	4412.0	5029.0	130.96	21.78	SUFFCLIP
d2cebfff-fcb6-4f24-85d0-2b9b1f4cc171	SPAC23A1.11	161	345.0	534.0	5656.0	6203.0	130.96	18.74	PASS
d8475875-fe04-43d0-b1c1-150653cd07c5	SPAC23A1.10	974	2.0	3.0	6282.0	6893.0	125.50	20.42	SUFFCLIP
7f92c862-b126-422a-80a0-57507a4530f1	SPAC23A1.10	705	2.0	3.0	5187.0	6831.0	120.48	60.72	SUFFCLIP
8d75a2c5-c50a-451f-bdd6-f3c4237c2a71	SPAC23A1.10	1028	2.0	3.0	5363.0	5782.0	97.16	8.48	SUFFCLIP
d44ad94e-d851-4cd5-af1a-d22823fbf070	SPAC23A1.10	879	117.0	259.0	6686.0	7458.0	111.56	23.56	PASS
4106c8cb-d693-4bd6-a5e0-d0c88eae4459	SPAC23A1.10	812	2.0	3.0	6165.0	6850.0	125.50	23.50	SUFFCLIP
31c0dbae-a913-4121-87de-ca81a03f6bd9	SPAC26F1.03	746	2.0	3.0	4804.0	5445.0	120.48	20.60	SUFFCLIP
b5953058-9bc7-45f4-8ed2-5a2057b48398	SPAC23A1.10	983	2.0	3.0	6501.0	7852.0	136.91	56.36	SUFFCLIP
7ddb8fb3-c198-4b21-aaf5-00e693fb7eed	SPAC24H6.07	93	2.0	3.0	6234.0	7466.0	125.50	46.29	PASS
ce69836f-ceb9-4ed0-9c1a-58571add1718	SPAC23A1.10	812	2.0	3.0	5044.0	5330.0	111.56	5.56	PASS
353dfe36-41f6-46a5-8cd3-9e14b9ab565a	SPAC24B11.06c	184	2.0	3.0	3584.0	4030.0	125.50	13.54	PASS
a653e19d-dc4f-4fa9-a9ff-4baaf7a489bf	SPAC31G5.03	125	478.0	973.0	9457.0	10420.0	100.40	27.07	SUFFCLIP
e47d51ed-e685-40f4-a51b-747e4bb14e06	SPAC26F1.03	775	3.0	4.0	6786.0	7459.0	103.86	18.17	SUFFCLIP
b74fedf1-714b-44cf-824a-4a4cb7cf8b35	SPAC328.10c	488	114.0	299.0	3841.0	4470.0	130.96	22.30	PASS
c47febcd-4c2e-4e5f-a21d-ec93df9d8247	SPAC328.10c	547	140.0	351.0	6958.0	7739.0	120.48	26.20	SUFFCLIP
16e0061a-1c91-4426-ac82-3896b51281b6	SPAC328.10c	482	3.0	4.0	5151.0	5738.0	115.85	17.54	SUFFCLIP
326a6235-dc89-4931-ab63-b59ab99184eb	SPAC328.10c	482	3.0	4.0	5078.0	6139.0	130.96	41.09	PASS
169d0676-5d62-4f03-98d1-d8e0e57ea2a3	SPAC2C4.16c	31	2.0	3.0	3732.0	4510.0	130.96	28.78	PASS
56159a1f-9d6f-4d29-a560-7f978213b904	SPAC328.10c	549	3.0	4.0	4686.0	5486.0	107.57	23.54	PASS
1ef863c4-e1bc-451b-bae9-98926f2f404b	SPAC328.10c	547	2.0	3.0	5442.0	6092.0	136.91	24.50	PASS
b64fc728-ff75-45bb-8a1c-77470d76bca6	SPAC4H3.10c	184	2.0	3.0	6455.0	7570.0	130.96	43.43	SUFFCLIP
911fe159-43fb-481d-83f6-f8441bdc1753	SPAC26F1.03	878	2.0	3.0	5616.0	6537.0	111.56	29.07	SUFFCLIP
b7cd466c-7246-4648-a58e-7dd35dff4193	SPAC3A12.10	77	2.0	3.0	5056.0	5891.0	130.96	31.26	PASS
2e55be07-4478-4fe1-8f56-e086eee1175c	SPAC3G9.03	49	2.0	3.0	5870.0	6756.0	125.50	31.87	PASS
f369a8e5-defb-427c-91c4-681bc4e87846	SPAC4H3.10c	184	2.0	3.0	8620.0	9474.0	125.50	30.54	ADAPTER
a8b7adc2-c704-4f78-ad6d-7e5de85e34f1	SPAC4H3.10c	184	2.0	3.0	3465.0	4040.0	130.96	19.96	SUFFCLIP
71f3b8bf-63af-4cbe-8f28-46f3c7f0ca7a	SPAC4H3.10c	250	2.0	3.0	1455.0	3356.0	125.50	74.17	SUFFCLIP
f78a60a4-2a9f-4dff-a0a1-64324a666b8c	SPAC343.05	1012	594.0	1226.0	6740.0	8009.0	107.57	40.29	PASS
a0823de8-29ab-4189-ad51-0eb9f22e37ec	SPAC4H3.10c	250	2.0	3.0	6682.0	7494.0	107.57	23.96	SUFFCLIP
27ae293f-abcb-4b4f-93f5-7b8da26f3550	SPAC4H3.10c	358	2.0	3.0	5778.0	6342.0	130.96	19.48	SUFFCLIP
447fbbfe-30a4-44f5-835c-29581cda29e9	SPAC4H3.10c	250	2.0	3.0	4329.0	4917.0	130.96	20.52	SUFFCLIP
7c7aea10-ffe5-4ea1-b856-4666a97fd4ad	SPAC3H8.10	1169	2.0	3.0	26906.0	28707.0	136.91	76.82	ADAPTER
eef5bfa3-532c-42fc-924d-e1116e0c54fb	SPAC4H3.10c	358	2.0	3.0	4783.0	6141.0	120.48	49.28	SUFFCLIP
123d8781-c9e2-458b-a09a-4d0ddc1d2616	SPAC4H3.10c	250	2.0	3.0	6086.0	6670.0	125.50	19.29	SUFFCLIP
8ad92887-7420-4c51-a563-5dfecde66dcf	SPAC4H3.10c	189	3.0	4.0	5763.0	6412.0	115.85	19.92	SUFFCLIP
20f24dac-fbef-4f08-aa58-0372e50d1ffa	SPAC4H3.10c	442	2.0	3.0	4743.0	5560.0	120.48	27.64	SUFFCLIP
f384a8fa-475b-4bcb-b2a3-582b9898bd58	SPAC4H3.10c	250	2.0	3.0	7748.0	8937.0	107.57	37.43	SUFFCLIP
da9d3e7e-7645-4059-b484-71a06327142a	SPAC4H3.10c	490	2.0	3.0	7684.0	8694.0	136.91	40.86	ADAPTER
64196f9c-f33c-4547-a46e-288d5eae9a77	SPAC4H3.10c	632	2.0	3.0	8709.0	9117.0	111.56	10.07	ADAPTER
b093c4ce-c11e-4bd7-8ab8-61c1b6e8e563	SPAC4H3.10c	633	2.0	3.0	8243.0	9017.0	130.96	28.61	ADAPTER
c7fc576c-f1c0-4970-80f3-b12bf969e069	SPAC4H3.10c	601	2.0	3.0	7590.0	8704.0	107.57	34.75	SUFFCLIP
0e4ee0c6-9b37-40fd-b41d-3b6924bc76f1	SPAC513.01c	978	2.0	3.0	4683.0	5001.0	130.96	8.78	SUFFCLIP
6c937f3c-a36b-42cc-96be-e5bf278ba845	SPAC4H3.10c	484	2.0	3.0	4973.0	5493.0	125.50	16.62	SUFFCLIP
edc99a7a-bbf5-44a3-b9a1-419ba8479dc2	SPAC513.01c	337	409.0	759.0	5673.0	6212.0	130.96	18.39	SUFFCLIP
572900cd-52a8-47c5-80c2-c4586e035625	SPAC513.01c	1771	2.0	3.0	4219.0	5342.0	115.85	38.15	SUFFCLIP
01b622ce-7514-447f-a2fa-b3adc0074290	SPAC513.01c	94	2.0	3.0	4756.0	5964.0	130.96	47.48	SUFFCLIP
5300b453-fa76-491a-ba2c-dd66e740d3d8	SPAC513.01c	1613	2.0	3.0	4507.0	5660.0	130.96	45.09	SUFFCLIP
48701b28-5fd8-42c4-ab9b-99833eebb645	SPAC513.01c	106	2.0	3.0	5626.0	6081.0	130.96	14.74	SUFFCLIP
bc1527e6-cd24-4299-8fe2-3fbdc37a87a5	SPAC589.10c	42	275.0	623.0	9097.0	9993.0	125.50	32.29	ADAPTER
8589c905-d2ae-44cd-918e-1e5b0900e8b1	SPAC513.01c	2007	2.0	3.0	8689.0	9453.0	111.56	23.26	ADAPTER
9d39c033-7b28-4ac2-8002-dd8e851ec1df	SPAC513.01c	1764	2.0	3.0	7951.0	8411.0	115.85	12.65	ADAPTER
7b088155-3b03-4b5e-b226-89dcf0993717	SPAC4H3.10c	442	2.0	3.0	5044.0	5649.0	125.50	20.17	SUFFCLIP
7b3124a1-32b3-41d1-9bff-1ee9fc349d72	SPAC513.01c	988	289.0	883.0	5076.0	5394.0	130.96	8.78	SUFFCLIP
4f45012b-3573-4e75-ae4e-757c5bb28ffe	SPAC513.01c	1272	2.0	3.0	6429.0	7175.0	111.56	22.59	SUFFCLIP
24e2ddd0-d660-40fe-bce7-96e964f953ec	SPAC56E4.04c	6500	502.0	1213.0	18170.0	19021.0	125.50	30.42	ADAPTER
5622321a-516f-4ddf-b529-65ad24b7e75f	SPAC589.10c	42	2.0	3.0	6128.0	6867.0	120.48	24.52	SUFFCLIP
00a55adb-5d8d-45f6-858d-98a56718ab3b	SPAC926.04c	311	2.0	3.0	3599.0	4081.0	125.50	15.04	SUFFCLIP
bf8c4c69-3ad4-48e7-a485-6fb52fc0c3a1	SPAC6G10.11c	87	217.0	420.0	7594.0	8393.0	125.50	28.25	SUFFCLIP
6d005517-6857-47b6-b7bb-d49032c0140a	SPAC8C9.08	383	2.0	3.0	25638.0	26084.0	143.43	16.19	ADAPTER
1f9a7e32-5989-4a19-94a9-9a156a50b985	SPAC6F6.07c	603	2.0	3.0	11120.0	11840.0	120.48	23.76	ADAPTER
ce1d6e3c-5aa0-488d-960e-f09133c34d7c	SPBC106.18	475	2.0	3.0	4501.0	5640.0	125.50	42.42	PASS
b3d4b2e1-7c82-4387-ae02-62468cec3cbf	SPAC6G10.11c	62	2.0	3.0	14959.0	15588.0	120.48	20.12	ADAPTER
3e4207c7-f1a3-461c-ad47-676f766e2071	SPAC589.10c	71	2.0	3.0	8581.0	9883.0	107.57	41.46	ADAPTER
6d53c3c8-e660-47bf-9827-fb8de52b0058	SPAC607.04	584	3.0	4.0	4718.0	5402.0	125.50	23.46	PASS
baf84a15-1e5e-4c17-9a4b-99312ce13936	SPAC7D4.07c	284	2.0	3.0	1493.0	2156.0	115.85	20.46	SUFFCLIP
5d427871-da05-4885-b278-eec3b85c7b8b	SPAC6G10.11c	87	2.0	3.0	4886.0	5541.0	107.57	18.36	SUFFCLIP
92fb0655-5eda-48b9-b060-f006a2b73f26	SPAC6G10.11c	90	2.0	3.0	8521.0	8855.0	107.57	6.89	ADAPTER
0b475177-7239-4d50-a851-817edd227a39	SPAC6G10.11c	100	2.0	3.0	3906.0	3981.0	125.50	0.00	NOREGION
ccb5cf01-5d95-466c-a473-5d9d6cd0928a	SPBC14F5.04c	605	2.0	3.0	4844.0	5769.0	130.96	35.17	SUFFCLIP
e8ecf055-7478-4033-b0d4-a0445fb891d6	SPBC14F5.04c	605	261.0	456.0	8625.0	9614.0	111.56	31.59	ADAPTER
227e3196-7dda-4b19-a654-6a62f1aac3fa	SPBC14F5.04c	605	2.0	3.0	6655.0	7146.0	71.71	6.67	PASS
cacc5cbd-ad80-4757-a722-1fb623a58119	SPBC119.18	289	2.0	3.0	7741.0	8621.0	115.85	28.81	PASS
200e8c6c-7860-4477-9f28-1b068ac72d21	SPBC14F5.04c	605	135.0	255.0	7203.0	7639.0	103.86	10.00	SUFFCLIP
fc8ffeae-b770-4e59-a4fb-86d9857e622a	SPBC119.02	752	2.0	3.0	4412.0	4957.0	136.91	19.73	PASS
e64a12cf-0e62-4ce8-b2e7-f1aecd343729	SPBC14F5.04c	605	2.0	3.0	6016.0	6839.0	115.85	26.62	SUFFCLIP
adbfebc7-a224-4448-89b8-ee0d7a14b80f	SPBC14F5.04c	605	277.0	481.0	4870.0	5434.0	125.50	18.46	SUFFCLIP
f8c91db6-98a5-43d9-8329-4fe300986b0f	SPBC14F5.04c	605	2.0	3.0	9154.0	10633.0	130.96	59.26	ADAPTER
f75d6615-b21d-497a-a3e4-1ee2264ae451	SPBC14F5.04c	605	2.0	3.0	8735.0	9538.0	107.57	23.64	ADAPTER
ca2c434a-b13b-4fb3-9a5d-4c5cb14ef898	SPBC119.02	908	2.0	3.0	2520.0	2717.0	136.91	3.91	NOREGION
f8c638d7-8c87-4734-8fd8-3b7752249e36	SPBC14F5.04c	606	2.0	3.0	3969.0	4599.0	130.96	22.35	SUFFCLIP
4fd4a99f-f28f-44ff-80a5-cdac4f2da325	SPBC14F5.04c	605	120.0	394.0	5798.0	7212.0	125.50	53.87	SUFFCLIP
1e2ff1a4-fe55-4075-8055-4929dac58834	SPBC14F5.04c	605	2.0	3.0	7307.0	8329.0	115.85	34.27	SUFFCLIP
6d40fdb6-a017-443c-9bd7-eaabdbf6bc8a	SPBC14F5.04c	605	2.0	3.0	10871.0	11905.0	130.96	39.91	ADAPTER
3314f342-bdad-4068-a8b3-e9a5766ed062	SPBC14F5.04c	605	2.0	3.0	3117.0	3705.0	143.43	22.95	SUFFCLIP
5fa27549-bcce-486b-bf58-eb1219dd352b	SPBC14F5.04c	605	2.0	3.0	7417.0	8936.0	97.16	43.97	SUFFCLIP
823e992f-b394-4a27-b90a-9e483f29ebed	SPBC14F5.04c	605	3.0	4.0	5506.0	6202.0	115.85	21.73	SUFFCLIP
aa852804-5f8d-4992-a714-860878861a09	SPBC14F5.04c	605	2.0	3.0	5756.0	6207.0	107.57	11.07	SUFFCLIP
a7b85d26-569c-44e6-849b-a9da1399ad9e	SPBC14F5.04c	712	2.0	3.0	6483.0	8222.0	120.48	64.52	SUFFCLIP
d3023695-58f8-4a82-af34-9b51c4c47a50	SPBC14F5.04c	712	2.0	3.0	4008.0	5021.0	125.50	37.17	SUFFCLIP
e15f638d-8c8b-4c11-9509-505be19be31d	SPBC14F5.04c	674	2.0	3.0	4946.0	5951.0	120.48	35.16	SUFFCLIP
5b405a98-ca50-4b28-b166-f6cbbb8fdd52	SPBC14F5.04c	605	2.0	3.0	5226.0	5976.0	107.57	21.75	SUFFCLIP
903b18ef-e4e1-4b5f-8e00-f655901def49	SPBC1709.05	125	2.0	3.0	4789.0	5270.0	125.50	15.00	SUFFCLIP
d9258a48-4a98-4bc9-a73f-3cc3222d4364	SPBC17A3.04c	125	2.0	3.0	4205.0	6343.0	125.50	84.04	PASS
5809c583-6ecc-4b0a-8885-80d662fe6db0	SPBC14F5.04c	712	2.0	3.0	7249.0	7421.0	125.50	2.12	NOREGION
3699459a-c7d3-4f6f-a576-a6e42e5b4297	SPBC16A3.15c	1372	2.0	39.0	3873.0	4316.0	111.56	11.37	SUFFCLIP
02e8a94c-9cf5-49e4-bef6-f01223d56d2e	SPBC1815.01	109	2.0	3.0	6484.0	7078.0	111.56	16.96	SUFFCLIP
af05880c-7ec6-40cc-b9b0-5aacc766cd6e	SPBC1709.05	271	2.0	3.0	5723.0	6491.0	130.96	28.35	SUFFCLIP
57237490-4c29-4908-b0a4-a80c96d4123e	SPBC17G9.10	74	2.0	3.0	5149.0	6104.0	115.85	31.69	PASS
5c6b4f78-85c0-42b9-8728-54990e08ecea	SPBC16C6.07c	674	2.0	3.0	5432.0	6993.0	115.85	55.00	SUFFCLIP
5de8528b-b17e-47eb-85ed-a7f632ff87d7	SPBC14F5.05c	967	2.0	3.0	7376.0	8563.0	115.85	40.62	PASS
55fd1905-c419-4437-8dc1-06ed7a7bbac1	SPBC1709.05	463	439.0	1732.0	7908.0	8334.0	136.91	14.32	SUFFCLIP
bddb4711-5fd5-4236-b1f8-36ea57f05499	SPBC1815.01	109	2.0	3.0	4710.0	5516.0	130.96	30.00	SUFFCLIP
3fcbe05f-e9aa-4542-abc9-3e03d0b8cabf	SPBC1815.01	120	2.0	3.0	7005.0	8738.0	120.48	64.28	SUFFCLIP
6cb2eb1c-3418-4ab2-b2e7-d5587c20a769	SPBC1815.01	253	2.0	3.0	4360.0	5278.0	130.96	34.87	SUFFCLIP
27dd3360-98fa-4391-b842-bc9fe744e5ba	SPBC1815.01	111	2.0	3.0	11210.0	12025.0	97.16	21.26	ADAPTER
769107e8-ca1f-473c-afe7-7d5bf395abe6	SPBC1815.01	109	2.0	3.0	6848.0	11222.0	115.85	163.19	SUFFCLIP
fbca1584-f985-4790-9871-0bae99071e68	SPBC1815.01	111	3.0	4.0	4467.0	5020.0	120.48	17.08	SUFFCLIP
76d3bbfa-d4f7-47db-80bc-1f40920394e2	SPBC1815.01	188	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
00ca7b4d-f654-4d4e-9516-be68f4895c7c	SPBC1815.01	186	2.0	3.0	5116.0	5960.0	103.86	24.07	SUFFCLIP
7defe807-be55-48d8-91f5-1e32f8efff80	SPBC1815.01	111	2.0	3.0	5032.0	7087.0	68.45	41.68	SUFFCLIP
149ff0e2-e8b9-4def-b59a-5b061bafe319	SPBC1815.01	381	2.0	3.0	5227.0	5695.0	103.86	11.10	SUFFCLIP
50ac9308-7ef7-4739-8ed5-a51cba18875e	SPBC1815.01	252	2.0	3.0	5275.0	6354.0	125.50	39.92	SUFFCLIP
8491e304-c44e-4389-8850-184a228fb84d	SPBC1815.01	111	394.0	683.0	7140.0	8869.0	107.57	56.71	SUFFCLIP
d703a512-0f14-4944-bdb4-114da9f26cd0	SPBC1815.01	333	2.0	3.0	7514.0	8141.0	136.91	23.45	ADAPTER
2aeb75cf-59aa-48d5-b2b8-3194db0cc0d3	SPBC1815.01	190	2.0	3.0	5634.0	6023.0	130.96	11.87	SUFFCLIP
7425b2e9-7cd9-45aa-bbc0-5dbe0bc6b844	SPBC1815.01	381	2.0	3.0	5575.0	6454.0	130.96	33.17	SUFFCLIP
c4ee9199-af15-4c7e-8a2e-d872a424d756	SPBC1815.01	234	2.0	3.0	5474.0	6161.0	130.96	24.83	SUFFCLIP
d45fa41c-3999-4bbb-8b8c-5a94e18eaf74	SPBC19C2.07	752	2.0	12.0	6725.0	7865.0	81.41	25.78	PASS
a307bb32-36b1-4053-bfe2-8f8cb4416004	SPBC18E5.04	582	269.0	633.0	7730.0	8906.0	120.48	42.00	PASS
2aa3e40d-6833-46ff-978f-a4fa6dfdab91	SPBC19C2.07	748	2.0	3.0	7221.0	8352.0	120.48	40.20	PASS
1273cc5e-e81a-40b9-aae6-af031ee44950	SPBC19C2.07	84	2.0	3.0	5193.0	6249.0	115.85	35.58	PASS
93347177-6e67-47aa-8b20-eefc9a504578	SPBC18H10.12c	1004	3.0	4.0	6315.0	7267.0	120.48	33.04	SUFFCLIP
4b9516cc-541a-4507-bf48-805611adbc80	SPBC21C3.13	457	2.0	3.0	4160.0	5445.0	115.85	44.38	PASS
b5c17568-fd3b-49af-a813-454968c53147	SPBC1815.01	1057	2.0	3.0	6863.0	8088.0	115.85	42.08	SUFFCLIP
bd010901-4ebd-451c-a9c5-861785d20c70	SPBC19C2.07	0	2.0	3.0	5618.0	6725.0	120.48	39.24	PASS
129b2ac1-91a0-4f0a-af03-c25359342b4c	SPBC28F2.03	163	2.0	3.0	8166.0	9039.0	111.56	27.30	ADAPTER
ffc8332f-0342-4f29-a853-9f7bf4f73b05	SPBC19C2.07	934	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
8beab288-0541-42f0-8821-8df812463ec9	SPBC31F10.06c	589	2.0	3.0	6550.0	8273.0	120.48	63.88	PASS
41022813-ecfa-49a2-a6bb-9b87aa4af9f3	SPBC27B12.13	576	2.0	3.0	5870.0	6619.0	143.43	30.62	PASS
a8710bca-8a7a-4dec-bd38-c9c4ba750719	SPBC32F12.11	118	2.0	3.0	4670.0	5262.0	103.86	15.38	SUFFCLIP
bda3669d-5139-403b-baf4-bc0e76379b48	SPBC2G2.04c	113	2.0	3.0	4902.0	5801.0	125.50	32.42	PASS
81b0ff63-a4e5-42e3-898a-07f546ae216e	SPBC32F12.11	118	386.0	745.0	6990.0	8036.0	111.56	33.70	SUFFCLIP
98a0eed6-7343-4982-a5ee-8eb9631467a5	SPBC29A3.04	617	2.0	3.0	8190.0	8942.0	115.85	23.88	ADAPTER
90dbaba4-8fa7-4bfe-8782-5695d719abf1	SPBC21C3.13	410	331.0	1134.0	9928.0	10504.0	107.57	15.54	ADAPTER
