readname	contig	position	leader_start	adapter_start	polya_start	transcript_start	read_rate	polya_length	qc_tag
94041f5b-7008-4962-8499-ded94e26c2e2	SPBC32F12.11	118	2.0	3.0	4744.0	5474.0	125.50	25.37	SUFFCLIP
cfd4212a-6143-41ce-8ab5-b8f8a864e03e	SPBC1815.01	234	2.0	72.0	3733.0	4262.0	136.91	19.00	SUFFCLIP
881d9f4c-1d6c-487b-a517-eab38a6ad33a	SPBC32F12.11	118	360.0	638.0	8506.0	9157.0	107.57	18.21	SUFFCLIP
ef1629ff-f920-4f0c-ae19-c3186f615ad5	SPBC32F12.11	118	752.0	1634.0	12477.0	13580.0	97.16	30.55	ADAPTER
c1f78fd9-264c-4d0c-a149-7483d91cde06	SPBC1815.01	186	11.0	12.0	6392.0	7112.0	81.41	14.43	SUFFCLIP
b4a87f03-ac30-4da7-80e6-010ee3c6b771	SPBC32F12.11	118	2.0	3.0	5660.0	8003.0	125.50	92.58	SUFFCLIP
0f8cd061-bfa0-42c9-9a7e-74d26424609b	SPBC32F12.11	118	154.0	408.0	5541.0	6723.0	97.16	33.10	SUFFCLIP
9107225d-e5ee-488c-8c71-fa8d1bbfbb16	SPBC32F12.11	118	2.0	3.0	6230.0	6766.0	111.56	14.81	PASS
cedbd3b5-b37e-4a87-90b0-9f413fae84f9	SPBC18H10.13	30	2.0	3.0	7923.0	9159.0	103.86	37.59	SUFFCLIP
aa72441b-662b-4dcd-a5e6-523523fe90b7	SPBC2F12.14c	1319	2.0	3.0	6904.0	7369.0	107.57	11.57	SUFFCLIP
552c1b96-37eb-4cb8-82d3-850ce350dce1	SPBC32F12.11	118	2.0	3.0	5576.0	6563.0	130.96	37.87	PASS
36c4b361-5491-40bf-806f-a746925c2d0a	SPBC32F12.11	118	2.0	22.0	4009.0	5250.0	103.86	37.76	SUFFCLIP
a50d65f2-49f8-463c-8f7f-81958786c526	SPBC32F12.11	118	2.0	3.0	13643.0	14914.0	64.09	22.02	SUFFCLIP
50a1f2cc-fc23-45fb-bb1c-bdec3dd0860d	SPBC32F12.11	483	2.0	3.0	6823.0	7849.0	115.85	34.42	PASS
fb2475d4-ab74-43c4-a226-aba6d04374ff	SPBC32F12.11	118	2.0	3.0	20848.0	21476.0	91.27	14.00	ADAPTER
01ec95ef-6819-44de-a3c4-d31e0c841511	SPBC32F12.11	234	2.0	3.0	5174.0	6024.0	100.40	23.30	SUFFCLIP
44fbc7fd-ebec-44b7-8149-0f004edb6299	SPBC32F12.11	534	2.0	3.0	4715.0	5408.0	120.48	22.68	SUFFCLIP
0fa5b9fa-66a0-4c78-89c7-ac919daef045	SPBC660.16	2631	126.0	129.0	5631.0	6369.0	120.48	24.48	SUFFCLIP
55daf05c-dc49-457c-974d-e4932d512518	SPBC32F12.11	444	2.0	3.0	11273.0	12126.0	125.50	30.50	ADAPTER
cd73f499-0c6c-4583-a71e-3be94fa7dd7f	SPBC660.16	1656	3.0	4.0	5234.0	5743.0	120.48	15.32	SUFFCLIP
c2863ea6-a9bc-44bb-bc26-0755f0a94932	SPBC839.15c	198	2.0	3.0	8336.0	9907.0	111.56	53.15	ADAPTER
a5fab7a0-1b6f-4b31-8db5-ebe7670abab1	SPBC32F12.11	483	2.0	3.0	5173.0	5710.0	120.48	16.44	SUFFCLIP
53ca5195-3e23-479c-a271-fc677b4c2980	SPBC32F12.11	502	2.0	3.0	13851.0	14571.0	107.57	20.68	ADAPTER
538b1166-cc5e-4ef8-a59f-8519adf184e4	SPBC354.12	1009	2.0	3.0	5856.0	6455.0	125.50	19.92	PASS
10d9d558-203e-41bc-8516-334068b34aa1	SPBC32F12.11	544	2.0	3.0	5116.0	5571.0	130.96	14.74	PASS
f4637d61-08f1-4199-9ccb-0990494a0627	SPBC685.06	663	2.0	3.0	5415.0	6211.0	120.48	26.80	PASS
72ed63f7-eb4d-4f4f-9c49-704e44fbbe61	SPBC32F12.11	483	379.0	983.0	5141.0	5515.0	150.60	13.65	SUFFCLIP
2cdf6367-aa2c-4bb6-ba0d-b9920283d181	SPBC32F12.11	483	739.0	1810.0	18296.0	19448.0	103.86	34.69	ADAPTER
cac8f647-32b1-4ce9-8f74-e3926bb6f6d5	SPBC32F12.11	467	2.0	3.0	5306.0	6033.0	120.48	24.04	SUFFCLIP
0dcdd392-7050-4c5e-acd2-f51bfe23b3fe	SPBC839.15c	156	306.0	710.0	5190.0	6976.0	107.57	58.75	PASS
0159871f-7e0b-41ea-a1ee-d1634ab9b1ee	SPBC32F12.11	501	2.0	3.0	7627.0	8313.0	107.57	19.46	SUFFCLIP
89547a8f-a090-4723-a0b0-6dadcaedfc5a	SPBC839.15c	820	2.0	3.0	5479.0	6221.0	130.96	27.22	PASS
2ec969c8-e4d0-4c24-b01b-a83994c2e3d3	SPBC839.15c	598	2.0	3.0	5426.0	5824.0	125.50	11.54	PASS
fd2efa02-e1ea-49d8-a75c-cfea9a68aff4	SPBC839.15c	875	3.0	4.0	4100.0	5007.0	136.91	36.18	PASS
3d99f3ca-b56c-46d7-bc92-89413247a3f1	SPBC32F12.11	544	360.0	976.0	6223.0	8160.0	115.85	69.46	PASS
5d799156-7df3-43c9-845b-8ecf36a2e2c0	SPBC839.15c	689	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
4849b036-91db-4b6f-af59-516d85231f74	SPBC839.15c	313	2.0	3.0	5467.0	5971.0	107.57	12.96	SUFFCLIP
1cc5768a-62b7-43c8-95b4-3c9de75bb8cc	SPCC1183.08c	146	8.0	10.0	7157.0	7803.0	103.86	17.24	SUFFCLIP
26be401f-ce8e-4764-b443-31de894b8469	SPBP8B7.03c	217	2.0	3.0	5437.0	6254.0	120.48	27.64	SUFFCLIP
9d4924d6-8477-49f6-bc2f-63c8b29d3910	SPBC839.15c	1067	2.0	3.0	4169.0	4692.0	103.86	13.00	PASS
0962eb42-fd79-4c5d-bc55-94b14bf781e9	SPBC839.15c	908	2.0	3.0	4441.0	5061.0	130.96	21.91	PASS
71233516-9a40-42d1-9434-d445e7a55f0c	SPCC1183.08c	146	3.0	4.0	5313.0	6007.0	130.96	25.13	SUFFCLIP
1480220a-7792-4c70-875c-b03f45ffda7a	SPCC1183.08c	146	2.0	3.0	5249.0	5659.0	94.12	7.78	PASS
7194ea6f-7860-4687-bdf5-1fc1136b6587	SPBC839.15c	731	2.0	3.0	1814.0	2596.0	111.56	23.93	PASS
94b6535b-4cbb-407e-ba38-db239bf8f795	SPCC1183.08c	146	2.0	3.0	7069.0	7785.0	97.16	18.06	SUFFCLIP
f07433ff-31f6-4be6-9e06-7791e978239b	SPCC1183.08c	146	786.0	1358.0	13662.0	14205.0	107.57	14.36	ADAPTER
7756b47d-e883-44d7-ad52-64dc06cf8363	SPBC8D2.18c	170	211.0	378.0	7023.0	7854.0	111.56	25.74	SUFFCLIP
a27e0aa6-9ed6-454e-8d13-99ac0f238609	SPCC1183.08c	184	2.0	3.0	6619.0	6682.0	120.48	0.00	NOREGION
3744d143-ae15-4525-8486-7d9f28d634d4	SPCC1183.08c	171	2.0	3.0	5944.0	7556.0	120.48	59.44	SUFFCLIP
267c9f22-4dfd-437e-a63d-c5d669e2aeb7	SPCC1183.08c	185	2.0	3.0	4829.0	5814.0	86.06	23.11	SUFFCLIP
8eb0a7b2-03c1-485c-940e-a103b8c8b3d3	SPCC1183.08c	170	2.0	3.0	3770.0	4204.0	120.48	12.32	SUFFCLIP
352d5624-1508-45a6-979f-28a6afd13d2e	SPCC1183.08c	146	2.0	3.0	6190.0	7526.0	111.56	44.44	SUFFCLIP
e92a8aa7-fe32-4f28-9ef1-988be0a38610	SPBC8D2.18c	55	2.0	4.0	3861.0	4786.0	107.57	28.00	SUFFCLIP
cfb33ceb-2956-433a-b307-935a9acbb9f6	SPCC1183.08c	185	2.0	3.0	4933.0	6206.0	81.41	29.38	SUFFCLIP
2a22ead6-d231-417a-b234-50c268f01aa3	SPCC132.04c	2796	3.0	7.0	3887.0	4289.0	97.16	7.94	PASS
d197931e-0899-47ac-b384-ff7bcbd436a3	SPCC1183.08c	260	2.0	3.0	7414.0	8022.0	115.85	18.35	SUFFCLIP
1682bd8a-273f-49b1-b5f9-b90bcf032c1b	SPCC1183.08c	186	2.0	3.0	5653.0	6763.0	115.85	37.65	SUFFCLIP
20303343-7ddf-445b-90b2-262362588daa	SPCC1183.08c	190	2.0	3.0	5642.0	6430.0	120.48	26.48	SUFFCLIP
03717c97-b5a7-49be-a45a-d1194a68ce00	SPCC1183.08c	317	2.0	3.0	8828.0	9461.0	91.27	14.15	SUFFCLIP
76c3e584-d5a7-41f1-9338-b51c33ae55ce	SPCC794.09c	666	2.0	3.0	6379.0	6755.0	111.56	8.89	SUFFCLIP
140fdc52-7c74-47f1-b9ad-e67fc2a2170f	SPCC1183.08c	317	2.0	3.0	6141.0	6606.0	91.27	9.06	SUFFCLIP
fd437a1f-e751-4d29-ad1c-5d5a5a2bae59	SPCC794.09c	788	2.0	3.0	7647.0	8020.0	125.50	10.50	ADAPTER
19156097-9c6e-4d1f-9c9c-2ca75eb22be0	SPCC1183.08c	317	2.0	3.0	6458.0	7453.0	97.16	27.06	PASS
134e1efc-147f-4978-8de9-287d0657fcd4	SPRRNA.47	862	2.0	3.0	2178.0	2459.0	111.56	5.37	PASS
759b6cfa-6078-41d5-b154-b006e7798728	SPCC1739.13	580	2.0	3.0	1827.0	2207.0	120.48	10.16	SUFFCLIP
c32fef05-ee3f-4c7f-bfa1-90d1d697c1f0	SPCC1183.08c	461	2.0	3.0	6730.0	7531.0	120.48	27.00	PASS
35a5309d-b1c1-454f-ae0a-9e9c2c59027a	SPCC553.10	81	2.0	3.0	9133.0	10045.0	136.91	36.41	ADAPTER
f392bee6-8b25-423b-af60-afb5583ccb0d	SPCC162.09c	3803	488.0	804.0	9056.0	9463.0	111.56	10.04	ADAPTER
f81d446d-8e12-4f48-b1ae-0854b80b19e2	SPRRNA.47	3401	2.0	3.0	9310.0	9518.0	107.57	2.39	ADAPTER
87183842-c109-4b3a-a3cd-be5486a6e225	SPRRNA.47	3019	2.0	3.0	11134.0	11983.0	83.67	18.56	ADAPTER
35eef400-5790-4ad5-b0b0-ea7f6bcfe83c	SPRRNA.46	825	2.0	3.0	5970.0	6237.0	120.48	5.64	SUFFCLIP
f0d9190e-45b4-4bcf-bcf3-5fd5b62a2683	SPCC24B10.21	13	2.0	3.0	7297.0	8068.0	107.57	22.50	PASS
ace3d99a-237a-4127-8abe-374dc2b600ab	SPRRNA.47	2435	204.0	335.0	6794.0	7312.0	103.86	12.83	PASS
1749f428-2818-4c19-a562-e0c9abed1128	SPRRNA.49	1024	2.0	3.0	7096.0	7231.0	91.27	0.00	NOREGION
7415526e-5566-4d47-8c53-7064f3564c98	SPRRNA.47	839	2.0	3.0	6626.0	7317.0	91.27	15.91	SUFFCLIP
4f5cac36-b4f7-41f7-9fb4-2358cff1b720	SPRRNA.49	1275	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
91370c5c-4b07-4d6a-93b2-ea310c530294	SPRRNA.48	2930	2.0	3.0	4790.0	5097.0	125.50	7.75	SUFFCLIP
a7262a3e-238c-4063-b09b-7fb81f5c15e6	SPRRNA.49	1617	2.0	3.0	5685.0	5898.0	115.85	3.15	PASS
e22167a2-8865-4702-885f-5e25a4877c16	SPAC11G7.04	75	2.0	3.0	4205.0	4770.0	125.50	18.50	PASS
49f50775-036d-4f4b-aa31-332026a5cd45	SPAC1F7.13c	152	2.0	3.0	8847.0	9551.0	81.41	14.00	SUFFCLIP
ecf9fa00-50e5-4d32-bd2e-8ba4159d9987	SPAC1F7.13c	140	2.0	3.0	5569.0	6169.0	115.85	18.04	SUFFCLIP
2f64c790-95ae-499e-8391-83a7a74bd2f2	SPAC23A1.10	59	2.0	3.0	9533.0	10430.0	94.12	23.00	SUFFCLIP
ee64f616-d27e-413a-98ad-ae9d2e034a0c	SPAC16E8.17c	218	2.0	3.0	5347.0	6078.0	86.06	15.86	PASS
2c2d761d-b851-45a3-827e-a0e5a3089cc3	SPAC23A1.10	64	2.0	3.0	5404.0	6447.0	111.56	33.59	SUFFCLIP
e47c381d-c9fb-4def-8a0d-e2bd5dfd9520	SPAC23A1.10	59	2.0	3.0	3207.0	4240.0	115.85	34.69	SUFFCLIP
302c6df1-e2d3-452f-b6de-76048c0ec7a9	SPAC23A1.10	59	3.0	4.0	4502.0	5671.0	120.48	41.72	SUFFCLIP
5470f142-4a3e-4059-af14-1c0316ca7f69	SPAC23A1.10	59	497.0	873.0	5639.0	6211.0	73.46	8.93	PASS
30562a62-31ac-4d1a-8b34-3b54313dc0e1	SPAC1F7.13c	587	2.0	3.0	5905.0	6588.0	100.40	17.73	SUFFCLIP
38da45d5-0f83-49c9-ab50-c44a6dbe849f	SPAC1071.10c	3204	2.0	3.0	13822.0	15480.0	51.93	23.57	SUFFCLIP
9c795e54-cc20-43ed-9351-cb03ca88a7ac	SPAC1006.07	248	2.0	3.0	5541.0	6003.0	136.91	15.95	SUFFCLIP
73422c76-896c-4c63-b40d-f658cec723e5	SPAC1F7.13c	151	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
5072dced-94d8-45b9-8c59-d47b06dead45	SPAC1805.12c	84	2.0	3.0	5128.0	5975.0	107.57	25.21	SUFFCLIP
bf98ac3b-5072-40a6-9049-24cc957737cd	SPAC23A1.10	59	205.0	366.0	2661.0	3697.0	120.48	36.40	SUFFCLIP
0ce42640-efe0-4592-84f3-c2d566402f7e	SPAC23A1.08c	51	2.0	3.0	10366.0	11600.0	100.40	36.10	ADAPTER
7f9cf13f-b9f3-41e2-b12e-13c9de620d1b	SPAC23A1.10	68	472.0	903.0	7691.0	8732.0	65.48	17.61	SUFFCLIP
b85a8cdb-fab6-4bf1-b1fc-a924048df27f	SPAC23A1.10	275	2.0	3.0	662.0	9637.0	100.40	294.13	SUFFCLIP
25029304-089e-4839-90fb-f2f7e61bf924	SPAC23A1.10	59	2.0	3.0	4684.0	5961.0	88.59	32.53	SUFFCLIP
0f4fbf63-e348-4bef-9937-06a86a11f5ed	SPAC23A1.10	74	161.0	410.0	9788.0	11621.0	79.26	43.21	SUFFCLIP
85e0913a-1d59-402d-8ab8-1ecd7a8c3965	SPAC1F8.07c	11	2.0	3.0	9091.0	10206.0	100.40	32.13	ADAPTER
57bdae30-6fb9-4ebc-a1ac-727e3d738009	SPAC1071.10c	2903	1057.0	1752.0	13582.0	14563.0	97.16	26.61	ADAPTER
6686e088-d4d1-4ac7-961e-f81c3ff578a9	SPAC23A1.10	566	710.0	1062.0	12066.0	12946.0	66.93	14.53	SUFFCLIP
ebd6a37d-5514-4d92-ab20-3dda31001a42	SPAC23A1.10	653	535.0	1058.0	5108.0	5698.0	100.40	14.63	SUFFCLIP
49f9fcd9-1ff9-46d6-8f83-28e7d65703e3	SPAC23A1.10	713	2.0	3.0	5709.0	6472.0	120.48	25.48	SUFFCLIP
4e4a7eb2-240d-4073-9793-c40a0735bad0	SPAC23A1.10	187	2.0	3.0	6668.0	7416.0	107.57	21.68	SUFFCLIP
6d4d2695-41bb-4751-ba59-164e65251a7d	SPAC23A1.10	366	2.0	3.0	6882.0	8575.0	83.67	42.00	SUFFCLIP
94922f49-ba3f-4b5c-851c-48cab89de4f4	SPAC23A1.10	166	2.0	3.0	3625.0	4275.0	130.96	23.22	SUFFCLIP
b388b203-a017-4178-bede-c32348314d14	SPAC23A1.10	413	2.0	3.0	4726.0	5304.0	107.57	15.61	SUFFCLIP
1346c611-c172-48d0-be1d-b5ddf14b54a5	SPAC23A1.10	116	2.0	3.0	3858.0	5950.0	111.56	72.44	SUFFCLIP
68fb0bfc-da67-46ab-9762-586bcd9c4506	SPAC23A1.10	230	2.0	3.0	9232.0	10080.0	120.48	28.88	ADAPTER
9e43a7df-fa45-4300-bbf2-20e4596c87d1	SPAC23A1.10	91	188.0	389.0	10976.0	12033.0	91.27	27.00	ADAPTER
b74b6ffb-0760-4d1b-9a66-be53ac917cd9	SPAC23A1.10	89	2.0	3.0	14496.0	15310.0	86.06	18.23	ADAPTER
15e77619-08f0-4dcc-b409-5e45eba34922	SPAC23A1.10	113	80.0	320.0	8308.0	8860.0	100.40	13.37	SUFFCLIP
c398f6ac-6a4f-4489-be30-a2efcd851020	SPAC23A1.10	89	2.0	3.0	11994.0	13626.0	83.67	40.31	ADAPTER
a08a3662-4efa-4ff8-853f-7a3a844942b8	SPAC328.10c	482	2.0	3.0	8596.0	9324.0	100.40	19.23	PASS
10e9fd58-7079-45d9-9414-9b96c36411ff	SPAC328.10c	547	4.0	5.0	4613.0	5585.0	120.48	33.84	PASS
32020cf2-d687-4c6d-b037-08219e8fa329	SPAC328.10c	547	2.0	21.0	4112.0	4646.0	125.50	17.21	PASS
66d4fc93-a19f-461e-b157-5975caef849a	SPAC23A1.10	717	2.0	3.0	5966.0	7046.0	111.56	34.96	SUFFCLIP
defcaad5-c399-45da-9c03-90181cb46657	SPAC343.16	1168	2.0	3.0	4219.0	5018.0	107.57	23.50	PASS
ed0d77c1-53f5-4e3a-9009-9305f9013684	SPAC328.10c	482	963.0	2042.0	15511.0	16898.0	103.86	42.79	ADAPTER
a064eabc-3db1-47ad-9aa0-fde08a28bb45	SPAC4H3.10c	184	23.0	26.0	6982.0	7667.0	111.56	20.33	SUFFCLIP
7e3f5d13-b9a4-40c6-bbf3-43e75deb5ceb	SPAC4H3.10c	250	2.0	3.0	8256.0	8628.0	120.48	9.84	ADAPTER
bf5c737f-1365-41d7-bb4e-548f3abe3e1c	SPAC6G10.11c	87	447.0	802.0	5968.0	6893.0	100.40	25.80	SUFFCLIP
421ddb2f-ea00-4168-9212-ee4176ed58ba	SPAC589.10c	42	2.0	3.0	2883.0	3714.0	130.96	31.09	SUFFCLIP
e7d3c2d5-d530-486e-9eee-a72bbaa935a2	SPAC57A7.04c	4189	2.0	3.0	6370.0	7598.0	88.59	31.09	PASS
d74d8753-304e-4383-8672-907ffa493f74	SPAC589.10c	42	2.0	3.0	4831.0	5775.0	103.86	27.52	SUFFCLIP
0dff77f3-c1bd-42cb-b979-65fad94da0af	SPAC4H3.10c	484	2.0	3.0	5380.0	5979.0	107.57	16.36	SUFFCLIP
5fca4d59-ea29-44f6-a277-14deecec5153	SPAC4H3.10c	499	3.0	4.0	13355.0	13499.0	83.67	0.00	NOREGION
