readname	contig	position	leader_start	adapter_start	polya_start	transcript_start	read_rate	polya_length	qc_tag
cfe31442-eb6f-46e7-a589-671dc3b0cc64	YAL003W_mRNA	375	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
5b9b9d83-bc66-41e6-8993-062f9aa69605	YDR077W_mRNA	45	2.0	3.0	8624.0	10189.0	115.85	55.15	ADAPTER
8e3906e8-4830-4592-8204-359a0d2e7c30	YOR298C-A_mRNA	0	2.0	3.0	8562.0	10461.0	111.56	65.30	ADAPTER
effc55d2-2f8c-40ad-96a5-1917f567dfed	YJR009C_mRNA	410	2.0	4.0	4839.0	6644.0	91.27	49.67	SUFFCLIP
e54c49a4-2ad3-4326-82b9-7f4d4981a423	YNL157W_mRNA	27	2.0	3.0	3610.0	3990.0	115.85	9.58	PASS
dc930a06-4103-467e-9869-7dabc02192e2	YPL006W_mRNA	2750	2.0	3.0	4035.0	6822.0	111.56	98.19	PASS
1693072d-4c4d-4db1-949d-3e5ec62fe90b	YOR039W_mRNA	452	2.0	3.0	3199.0	3566.0	91.27	6.09	SUFFCLIP
9a228127-e387-4505-9478-1e3b8cb67881	YPR080W_mRNA	1136	2.0	3.0	4781.0	5475.0	111.56	20.67	SUFFCLIP
f2c71095-3b8f-4840-a020-c5a176b0460c	YPR080W_mRNA	648	2.0	3.0	1235.0	7160.0	143.43	277.10	PASS
82b5f030-6c87-42c4-a408-47437b42e0f2	YJR009C_mRNA	0	2.0	3.0	4852.0	5556.0	125.50	24.29	PASS
bb68bf12-3943-401b-9288-e14305ed3d10	YGL082W_mRNA	70	9.0	10.0	3341.0	3759.0	143.43	14.86	SUFFCLIP
6e6a7aef-afe3-4631-ba8f-87d0027288f6	YLR110C_mRNA	0	3.0	4.0	13937.0	16393.0	60.24	44.10	PASS
62ac376b-ab9b-42c7-aa11-f0e7655af575	YNR055C_mRNA	1329	2.0	3.0	4257.0	5503.0	107.57	39.46	SUFFCLIP
cbd933ca-fbae-4300-a1f7-fe091890863a	YGL189C_mRNA	12	2.0	3.0	4784.0	5420.0	88.59	13.68	PASS
165d61c1-71de-44e2-9ad9-5b9b97e53998	YJR009C_mRNA	5	2.0	3.0	7963.0	9851.0	60.24	32.74	SUFFCLIP
14165b28-d96b-43db-ac7a-245e89aca4df	YDL072C_mRNA	492	2.0	3.0	3513.0	4881.0	125.50	51.96	PASS
78d93a1b-ce8e-409f-829e-55c0e1735270	YDR382W_mRNA	3	2.0	3.0	5020.0	5021.0	111.56	0.00	NOREGION
c567fec1-7408-4dcf-be90-d293bbade469	YDR064W_mRNA	80	2.0	3.0	5223.0	6502.0	130.96	50.57	PASS
991ec567-eb0f-4db2-9fa4-ccd6d2eabd06	YFR002W_mRNA	2264	2.0	3.0	3234.0	5669.0	130.96	100.83	PASS
ae20b36e-8fb4-4760-b3af-c536358b2e3e	YDL157C_mRNA	0	2.0	80.0	5768.0	6902.0	120.48	40.32	SUFFCLIP
c6765578-18f7-4de8-bad6-2ae889284379	YOR369C_mRNA	0	2.0	3.0	5570.0	6035.0	136.91	16.09	PASS
c8aac2c1-69a1-49af-b3d3-b33d8e9d313e	YJL029C_mRNA	2251	2.0	3.0	3916.0	5202.0	100.40	37.83	PASS
7e059d3c-5b1c-48e8-a702-6afafdb2eb7c	YFL014W_mRNA	55	2.0	3.0	5961.0	7458.0	103.86	46.59	SUFFCLIP
27c7712b-f326-45b7-babc-4900b78f6b97	YFL045C_mRNA	165	2.0	3.0	6538.0	7171.0	111.56	18.41	SUFFCLIP
40002314-416b-42dd-9fe6-4188d472a67e	YML026C_mRNA	11	2.0	3.0	4679.0	5867.0	115.85	40.65	SUFFCLIP
3e3c0c37-4ba1-49a5-8e5d-28ea39de9c5e	YHR021C_mRNA	3	2.0	91.0	6200.0	6839.0	107.57	17.79	PASS
43d4bfac-0313-4c5f-9039-899aa68daac8	YOR112W_mRNA	1465	2.0	3.0	6720.0	7724.0	68.45	17.80	PASS
cc70fb13-dadf-4dcd-8bf5-fb2c6c4fc301	YML028W_mRNA	1	2.0	3.0	6415.0	7658.0	120.48	44.68	PASS
0420844f-73b6-4b84-a2a9-866a0104b063	YGL200C_mRNA	0	2.0	5.0	5105.0	5750.0	120.48	20.76	SUFFCLIP
a50f9f04-dab8-4fd7-bd51-bfc45720e602	YDR240C_mRNA	839	2.0	3.0	13904.0	14535.0	88.59	13.53	ADAPTER
6e25f9ec-5c56-41a4-abbf-4147f10f0a41	YLR099C_mRNA	334	2.0	3.0	11573.0	12205.0	97.16	15.35	ADAPTER
17a64261-6c9f-42c3-87eb-96c3886da03b	YLL026W_mRNA	680	2.0	3.0	4716.0	5273.0	143.43	21.48	PASS
788ea35d-4f4e-4b7a-a9a1-c3fd9e8d9da3	YPR191W_mRNA	528	2.0	812.0	6320.0	7726.0	88.59	36.32	SUFFCLIP
c367070e-df3e-403e-a7da-b8a706a1b996	YKL007W_mRNA	0	353.0	675.0	5914.0	7257.0	103.86	41.28	SUFFCLIP
e4212577-3105-44e0-8ee7-da9d6aa3db5b	YBR118W_mRNA	2	2.0	8.0	4604.0	6474.0	120.48	69.76	PASS
95348444-2850-4b0a-846e-e9af7bc9d222	YHL015W_mRNA	137	2.0	3.0	4853.0	5314.0	120.48	13.40	SUFFCLIP
fc52ebb4-2446-48bd-8295-cc3b3a37e690	YOL127W_mRNA	0	2.0	4.0	4807.0	5409.0	111.56	17.26	PASS
361e7c61-b6fc-4f87-8e79-e719a43a2ce7	YML028W_mRNA	460	2.0	3.0	3531.0	5826.0	66.93	45.98	PASS
285c08f2-a1b3-4b0e-81a3-dd07df13cc0c	YNL329C_mRNA	2720	2.0	3.0	4211.0	4722.0	136.91	18.18	PASS
31e0f145-dfaa-4a31-922d-57fbe2f6adb3	YNL209W_mRNA	1485	2.0	3.0	7555.0	7975.0	130.96	13.22	ADAPTER
3a0cf089-92ea-4539-8d3f-0805b4c02986	YMR208W_mRNA	746	2.0	3.0	4590.0	4962.0	120.48	9.84	PASS
c46daa9a-f970-435b-b004-28693ac7eef9	YDL184C_mRNA	1	2.0	3.0	2611.0	3534.0	107.57	27.93	SUFFCLIP
234edff7-2069-4a35-8506-90232604b76c	YHL015W_mRNA	0	3.0	4.0	6722.0	7375.0	115.85	20.08	SUFFCLIP
39132a24-0fd3-422f-8cf6-8276d7ee1da8	YHL015W_mRNA	0	2.0	7.0	5956.0	6571.0	125.50	20.58	SUFFCLIP
c2d55e03-d2b9-4dc0-96f7-e412e294aaa7	YBL040C_mRNA	0	2.0	49.0	4597.0	6749.0	115.85	77.73	PASS
64dd29d5-e56e-4187-a68a-0120ca3013a9	YBL087C_mRNA	0	2.0	3.0	9660.0	10552.0	103.86	25.72	ADAPTER
ddd4237b-36cc-427b-8d38-49c9dd3efcf5	YGR240C_mRNA	2617	2.0	3.0	6665.0	7302.0	136.91	23.91	ADAPTER
3f42c703-541f-40cf-9f20-fc36a3d81590	YJL158C_mRNA	6	2.0	9.0	3946.0	5004.0	107.57	32.75	SUFFCLIP
968031a8-dbcd-4ae2-a673-df7103a5bf01	YLR300W_mRNA	1200	2.0	3.0	1032.0	1785.0	79.26	14.79	SUFFCLIP
c16f9c57-3187-4089-97f5-40fe49af662b	YFR031C-A_mRNA	519	2.0	3.0	3656.0	3941.0	143.43	8.52	PASS
ed6e61d8-6b60-4fea-9802-979732566c1e	YJL190C_mRNA	132	2.0	3.0	5910.0	6021.0	125.50	0.00	NOREGION
ce7d4cb0-d13b-40b9-a75c-7913cb612aa2	YDR418W_mRNA	0	2.0	3.0	4327.0	5584.0	111.56	41.52	PASS
7b268e09-6d20-4b88-8864-72d3c870c773	YDR418W_mRNA	0	2.0	3.0	3938.0	4396.0	115.85	12.58	PASS
f1dca629-193c-4874-ab86-d1bec4bfadcd	YHR174W_mRNA	84	2.0	3.0	5832.0	6456.0	125.50	20.96	PASS
80d7285a-afc6-4ec4-9b21-900c8dfa030e	YOR293W_mRNA	0	2.0	3.0	8242.0	8555.0	107.57	6.14	SUFFCLIP
ddd82163-b94a-458f-a6a9-e428a3dbae35	YNL178W_mRNA	0	558.0	2523.0	20272.0	20936.0	91.27	15.09	ADAPTER
5b046bdb-95ad-4904-9b0d-acc48fc99192	YDR418W_mRNA	0	977.0	1921.0	14509.0	15525.0	70.05	18.60	PASS
9c07cbb7-c4e8-4eb5-9b2b-07619d7a9964	YHR174W_mRNA	0	2.0	3.0	3089.0	4094.0	103.86	29.62	PASS
b8f15cde-06d4-4ae3-8952-8d93fa368384	YDR394W_mRNA	629	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
fe51a0ba-0457-4583-b9f4-24cafb8da314	YLR270W_mRNA	6	2.0	3.0	7524.0	10349.0	81.41	71.32	SUFFCLIP
cb645625-c86f-440d-813b-ac4f80c049a4	YPL221W_mRNA	1867	297.0	648.0	5259.0	6408.0	75.30	23.70	SUFFCLIP
57ec2c3d-d4ec-4d09-bcb4-2933e9f5b6da	YHR174W_mRNA	1	2.0	3.0	13097.0	14013.0	94.12	23.59	ADAPTER
f0989612-d053-4a1d-b2f9-510bfef99d17	YOR153W_mRNA	3510	2.0	3.0	6665.0	8710.0	111.56	70.70	PASS
1fe854c7-589c-4815-9ae1-5c53ff54e8f8	YAL005C_mRNA	1168	2.0	3.0	10112.0	10836.0	97.16	18.32	ADAPTER
d9d743ca-7bd9-46ee-84e0-5952d7065910	YMR311C_mRNA	591	2.0	3.0	3311.0	4525.0	143.43	52.76	PASS
ee9dd795-ee22-40a4-bc4b-ef1a4ec386c2	YDL061C_mRNA	0	2.0	41.0	3790.0	4490.0	130.96	25.39	SUFFCLIP
93dbf461-08b1-4b70-897e-27e07f35d0aa	YDR524C-B_mRNA	0	2.0	91.0	7805.0	8464.0	97.16	16.23	SUFFCLIP
fc3fbb27-c363-406c-86be-bbba4474ae7e	YGR192C_mRNA	584	3.0	4.0	3380.0	4170.0	100.40	21.30	PASS
8d2d3a27-f063-4310-ac8e-ec5924d13beb	YDR531W_mRNA	562	2.0	3.0	6177.0	7486.0	111.56	43.44	PASS
b730662b-b6d8-4f4b-9558-cfa874d74429	YGL253W_mRNA	0	2.0	3.0	7695.0	8301.0	115.85	18.27	SUFFCLIP
20a7d01b-7e06-48fb-9c5d-e564735844f3	YBR017C_mRNA	2583	6.0	7.0	6294.0	6981.0	100.40	17.87	PASS
886dcb2c-2b8e-44da-ad5d-f138787090aa	YNL322C_mRNA	490	2.0	3.0	7075.0	8627.0	120.48	57.04	PASS
685e4764-9565-4dba-a881-a98d3581a498	YLR249W_mRNA	2434	2.0	3.0	4401.0	4803.0	97.16	7.94	PASS
39fbbff4-75f7-4e90-b402-8ba25a949640	YDL061C_mRNA	10	2.0	112.0	5256.0	5918.0	125.50	22.54	PASS
1907c224-9897-42d3-bc81-f0be7f5a9506	YGL103W_mRNA	0	2.0	3.0	6582.0	7048.0	86.06	8.29	PASS
4bb40829-5606-4bf0-bc0d-faece0c3d62e	YEL071W_mRNA	650	2.0	3.0	3348.0	4360.0	115.85	33.88	PASS
81430370-9f6b-42e9-a293-314c4fc77920	YDL081C_mRNA	0	2.0	3.0	9046.0	9762.0	100.40	18.83	ADAPTER
7362da0c-96c3-43ca-b349-60d468573382	YDL081C_mRNA	13	2.0	3.0	4612.0	5157.0	125.50	17.67	PASS
829d7990-5a56-4ebf-8865-c70f7f09829c	YGL011C_mRNA	0	2.0	3.0	4667.0	5298.0	120.48	20.20	SUFFCLIP
d7fa66c4-db48-4478-b2b1-9a041f777b2b	YGR192C_mRNA	454	2.0	3.0	4719.0	5986.0	94.12	34.56	PASS
19f6f0b6-f341-4ebd-b53e-f44d78c2c280	YGR192C_mRNA	0	2.0	3.0	3619.0	4870.0	143.43	54.52	SUFFCLIP
1097612b-975e-40c6-bd62-b3d826c8643d	YHR043C_mRNA	7	2.0	3.0	11665.0	12748.0	88.59	26.82	ADAPTER
9cc21296-955d-469f-ae75-584fee43a920	YLR249W_mRNA	1360	2.0	3.0	2919.0	4207.0	130.96	50.96	PASS
84190628-8216-4229-a3fc-f515d7439fa1	YGR192C_mRNA	0	2.0	3.0	5945.0	7406.0	125.50	55.83	PASS
45d4b3bd-86b3-4d18-a361-d07283924f1d	YOR063W_mRNA	442	2.0	3.0	4267.0	4803.0	111.56	14.81	PASS
48a86e53-1e5f-41d0-afcf-4ae4b23624ed	YGR192C_mRNA	3	387.0	762.0	6016.0	8117.0	73.46	46.22	PASS
0bc43124-bbd4-4275-bb5b-dbe375b0744b	YGR192C_mRNA	474	2.0	3.0	5604.0	6487.0	100.40	24.40	PASS
3e6d5310-3019-47f2-9d73-77fa21c0455d	YGR192C_mRNA	0	2.0	3.0	4331.0	6352.0	107.57	67.14	PASS
1706c089-a374-45e1-a93b-557f37831396	YHR104W_mRNA	5	2.0	3.0	6762.0	8376.0	111.56	54.74	SUFFCLIP
3e22395d-497d-4598-b851-51c8b2e3ee47	YGR192C_mRNA	370	813.0	1636.0	12107.0	14566.0	81.41	61.43	SUFFCLIP
b38d61d5-c372-4b06-9755-48f103281ece	YGR192C_mRNA	141	2.0	3.0	6247.0	7480.0	77.23	26.59	PASS
68461e8b-4728-4f16-86fa-ea14d96310d1	YDR400W_mRNA	0	2.0	3.0	3186.0	4314.0	143.43	48.67	SUFFCLIP
a69510e3-c934-4537-a6f3-c993d5744195	YML048W_mRNA	203	3.0	4.0	17686.0	18532.0	97.16	22.26	ADAPTER
894eaa8a-5fea-48ef-9ce4-aea376442f9c	YKL056C_mRNA	9	2.0	3.0	4813.0	5681.0	120.48	29.68	PASS
40079b23-a183-4850-81c1-80cebb4f0f46	YKL056C_mRNA	162	2.0	3.0	6922.0	7653.0	91.27	17.12	SUFFCLIP
fab9c150-cfe9-45b0-a7d2-68a67f2aada8	YGL031C_mRNA	0	2.0	26.0	4598.0	5315.0	103.86	19.69	PASS
1e6beceb-38b7-4801-bde4-32a409ece1c3	YBR283C_mRNA	1130	3.0	4.0	6697.0	7759.0	100.40	30.37	SUFFCLIP
c3b14abc-bab0-435a-b31a-f9501510f2e8	YOL086C_mRNA	539	192.0	376.0	3934.0	5670.0	107.57	56.96	PASS
720c39f4-fe75-41df-aa0c-be61d076f849	YIL148W_mRNA	1	2.0	3.0	5404.0	5926.0	81.41	9.08	PASS
03b1ca3b-3080-493e-b963-31aaa38944d4	YDR170C_mRNA	5473	2.0	3.0	9505.0	9917.0	111.56	10.22	ADAPTER
fcdf389e-2189-4611-9e48-117ddb89c020	YGR234W_mRNA	664	2.0	3.0	3780.0	4581.0	120.48	27.00	SUFFCLIP
9a9bf996-738b-408e-b247-051de96b20ea	YJR123W_mRNA	228	2.0	3.0	2735.0	3404.0	136.91	25.36	PASS
2fb094e5-61aa-4c0c-a445-48af3afeefd2	YMR152W_mRNA	807	2.0	3.0	3149.0	4493.0	107.57	42.96	PASS
24e7607c-1433-4b62-bd1d-ea7787bee413	YMR251W-A_mRNA	0	2.0	3.0	5538.0	5999.0	111.56	12.04	SUFFCLIP
da2b2af1-f10f-467d-9d7e-9e8af0769445	YPL143W_mRNA	0	2.0	3.0	4578.0	5127.0	120.48	16.92	PASS
b3942131-3f63-463b-92dc-1d8407811314	YDR353W_mRNA	0	2.0	3.0	5046.0	6136.0	111.56	35.33	PASS
073ed208-a189-4529-8b4e-23e9b416351e	YJR123W_mRNA	3	2.0	3.0	2557.0	3479.0	136.91	36.86	SUFFCLIP
e8c48dfc-9977-4bac-83c3-e8aeb7ce0a07	YOL086C_mRNA	837	2.0	3.0	10693.0	11679.0	103.86	28.97	ADAPTER
e2c22f14-8117-4967-b4a1-578d33695ad8	YJL138C_mRNA	607	557.0	1486.0	5714.0	7470.0	125.50	68.12	SUFFCLIP
fd6fbcf1-9bd1-4b61-ae96-5b550820bdb5	YPL094C_mRNA	546	3.0	4.0	7020.0	8433.0	111.56	47.30	PASS
5bb7895f-fbbf-4178-bb13-7f92e76d48d0	YIL148W_mRNA	0	2.0	3.0	5720.0	6214.0	100.40	11.43	PASS
e24395c4-64cf-4309-9298-ff63cc0e1f0b	YOL086C_mRNA	598	2.0	3.0	9344.0	11697.0	77.23	55.31	PASS
595dfd89-847a-4215-b04d-88f9316edfa3	YFR028C_mRNA	1295	664.0	1114.0	10216.0	11474.0	88.59	31.97	PASS
fc8ddbcc-403c-40cd-aa75-80b5dbf6e2e1	YOL086C_mRNA	489	2.0	3.0	5173.0	5863.0	97.16	17.23	PASS
1e58b130-bf0c-4346-840b-930529b2c9f3	YJR104C_mRNA	0	2.0	3.0	7903.0	8664.0	111.56	23.15	PASS
85792cd3-9c54-4588-a78f-b0a491c41213	YEL048C_mRNA	316	2.0	3.0	8090.0	8780.0	111.56	20.52	SUFFCLIP
afc33dce-63ff-49cc-9627-6a5f1f553173	YBL030C_mRNA	300	2.0	3.0	7414.0	8766.0	107.57	43.25	SUFFCLIP
ea995058-bee2-4703-94b8-8ed59be3e064	YCR012W_mRNA	0	2.0	3.0	2543.0	3248.0	158.53	32.05	SUFFCLIP
ecc0e3e8-76b0-4b11-9b9c-51690606ebbe	YDR516C_mRNA	0	2.0	3.0	4405.0	5241.0	120.48	28.40	SUFFCLIP
719091f2-6e48-4f3d-8b74-262e8c994fc4	YHR010W_mRNA	0	2.0	4.0	8176.0	8389.0	125.50	3.83	ADAPTER
472e6392-3d95-454d-9528-873b3c41ad06	YNL302C_mRNA	0	2.0	3.0	13503.0	13988.0	88.59	9.24	ADAPTER
669fd36b-6967-4653-8ad6-45d218bd6d34	YFL038C_mRNA	75	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
d7c2eff3-5eb1-4cef-8565-aae95354377c	YDL126C_mRNA	1026	2.0	5.0	3468.0	4523.0	107.57	32.64	PASS
996ea42e-a31a-453a-9c2b-e7e13c752f47	YOL086C_mRNA	0	2.0	3.0	4260.0	5268.0	97.16	27.48	PASS
29cc88d3-0b25-495a-9f6a-f1e40ad71118	YLL024C_mRNA	0	2.0	3.0	2543.0	3118.0	158.53	25.21	SUFFCLIP
63afb112-5297-49d9-a993-f516ca65a36d	YMR125W_mRNA	521	2.0	3.0	4242.0	5263.0	120.48	35.80	SUFFCLIP
3ae25748-f635-4c34-a02d-33e915c53405	YHR082C_mRNA	1778	224.0	484.0	3587.0	4338.0	143.43	30.71	SUFFCLIP
1175cdc1-ca79-43ba-a3d2-a855e97a45e1	YML130C_mRNA	1349	2.0	3.0	5531.0	6100.0	107.57	15.29	PASS
3f818ac2-4166-456f-9f68-85648e3845c9	YLL024C_mRNA	0	2.0	3.0	3304.0	3815.0	136.91	18.18	SUFFCLIP
8e1b96a4-1191-49db-9ba0-4dc873da3353	YER042W_mRNA	433	2.0	3.0	3355.0	5725.0	100.40	73.97	SUFFCLIP
bdda8cb5-7374-4f15-81fc-bdeb0b4ea665	YMR186W_mRNA	1499	132.0	232.0	4200.0	4876.0	120.48	22.00	PASS
f3f1f71e-c993-41c8-abf8-05ade5e3b59e	YOL126C_mRNA	0	3.0	4.0	9993.0	11433.0	79.26	32.87	SUFFCLIP
94fce1fe-6a54-42e4-bd63-eb66b9a890ca	YOR133W_mRNA	43	2.0	3.0	5077.0	6154.0	130.96	41.78	SUFFCLIP
3686d56b-1050-414b-95ab-d55730352884	YDR430C_mRNA	2686	64.0	284.0	3655.0	4141.0	136.91	17.05	PASS
0b9e82d3-da22-433a-910e-d30ea45aaf9b	YPL028W_mRNA	222	2.0	1059.0	2377.0	2378.0	130.96	0.00	NOREGION
b281e3a7-afe7-44ed-a787-26ceb1081062	YOR187W_mRNA	0	2.0	3.0	6852.0	7509.0	111.56	19.30	SUFFCLIP
e6fad7ac-0374-4501-be9b-d10249774eeb	YKL060C_mRNA	0	2.0	3.0	6098.0	6708.0	120.48	19.36	PASS
8691287e-fa74-4eb5-b7b9-c7452aace883	YMR186W_mRNA	36	5.0	7.0	3410.0	5011.0	120.48	59.00	PASS
eaf619a2-f91e-4cc9-bb42-2082e4dc44c8	YOR027W_mRNA	437	2.0	3.0	5668.0	6756.0	107.57	33.82	SUFFCLIP
64550572-e2de-4aea-833a-02b6be7763e4	YJR048W_mRNA	181	2.0	3.0	4155.0	5508.0	107.57	43.29	SUFFCLIP
9142f51d-ccb7-4030-94b0-797bd19d01f5	YAL038W_mRNA	383	2.0	3.0	7002.0	8961.0	91.27	54.33	SUFFCLIP
0754e101-5484-4b46-80a4-caa26c982e1a	YLR110C_mRNA	0	2.0	3.0	4134.0	5497.0	115.85	47.38	PASS
a9724bfc-b3be-401b-b3ed-13e832d52ca5	YJR145C_mRNA	329	2.0	3.0	3941.0	4586.0	115.85	19.77	PASS
81d153f7-4ecf-4b76-beec-a536d550e32c	YJR009C_mRNA	1	353.0	749.0	7093.0	8150.0	111.56	34.11	PASS
20dd328e-382c-4461-80d9-4e0f3134c45b	YLR167W_mRNA	0	2.0	3.0	7815.0	8211.0	120.48	10.80	ADAPTER
34ed46d9-f393-4dad-bed6-7bc6f5b7fb10	YKL104C_mRNA	906	6.0	11.0	4531.0	5715.0	136.91	48.77	SUFFCLIP
8295f2e8-bf73-45bd-b7f4-8123cb4a998d	YPR139C_mRNA	607	2.0	3.0	4377.0	4802.0	120.48	11.96	SUFFCLIP
dc7fcfd2-49d6-4d80-b090-b3d1d1ba7baa	YDR050C_mRNA	0	2.0	63.0	6879.0	7342.0	150.60	18.10	ADAPTER
18a0608d-80e5-4ee2-bff3-9063cdb116ce	YPR072W_mRNA	0	2.0	142.0	2310.0	3770.0	125.50	55.79	PASS
a06b677e-03e2-4a26-b1c9-b55815954afc	YJR140C_mRNA	3658	2.0	3.0	3287.0	3759.0	158.53	19.79	SUFFCLIP
10d7368e-0c2a-4374-bf96-d4d209891430	YOR204W_mRNA	0	2.0	3.0	4815.0	5708.0	136.91	35.55	SUFFCLIP
bbb7c5f6-2a77-443d-be7f-e3336b3e1df7	YER069W_mRNA	1528	2.0	3.0	3394.0	3695.0	130.96	8.04	PASS
0f2ac99d-4157-4fdf-8636-06e92f8c90b8	YLR153C_mRNA	293	2.0	3.0	5522.0	7500.0	86.06	51.49	SUFFCLIP
c3011ffd-82f5-4b8e-9684-5aa7241ecb5c	YPR080W_mRNA	0	2.0	3.0	6613.0	7104.0	120.48	14.60	PASS
4a025f1a-b031-43b4-a933-2b5072d2147b	YGR162W_mRNA	2321	2.0	3.0	4081.0	6587.0	111.56	87.78	SUFFCLIP
adb2aa00-faff-4ff7-925d-7723f4c802ec	YLR167W_mRNA	156	2.0	3.0	1373.0	3465.0	64.09	39.49	PASS
cf689608-3f7e-418a-b2b5-8a4df311cdbf	YAL038W_mRNA	0	2.0	3.0	11274.0	11778.0	120.48	15.12	ADAPTER
9a1839e7-1a4c-489f-8878-b43e84f55e13	YDR050C_mRNA	0	2.0	3.0	7829.0	8353.0	120.48	15.92	ADAPTER
3640ccff-1198-4206-ad32-c1630f8bde21	YER056C-A_mRNA	0	2.0	3.0	13384.0	16924.0	100.40	112.97	ADAPTER
16def327-979e-4575-a490-2b4f67fd6685	YOL151W_mRNA	0	2.0	3.0	5401.0	6229.0	86.06	18.63	PASS
d3c6f86c-65c0-4770-8dda-3c172c3b804a	YHR132C_mRNA	140	2.0	266.0	5585.0	6112.0	120.48	16.04	SUFFCLIP
69ab39df-f642-4967-9c0d-0130a1f236f8	YOL119C_mRNA	0	2.0	3.0	4213.0	5942.0	120.48	64.12	SUFFCLIP
0486f675-5978-41b8-85f3-ddae32057ffb	YFL045C_mRNA	660	2.0	173.0	7170.0	7750.0	83.67	11.08	SUFFCLIP
86a2b7ab-fec3-440a-b26b-070a2a2fbf19	YMR099C_mRNA	679	2.0	3.0	3712.0	4739.0	94.12	27.06	PASS
fb71577f-bb99-4ddd-89be-5b443b214958	YCR036W_mRNA	858	2.0	3.0	7836.0	8932.0	130.96	42.61	ADAPTER
e1dd17ed-1d59-41cb-9ccf-a1ffd99facd2	YDR064W_mRNA	0	2.0	3.0	3825.0	4338.0	143.43	19.38	PASS
3153f1ab-5ac8-4ffd-8d07-b717b3ff40fd	YKR048C_mRNA	851	2.0	3.0	7850.0	8341.0	97.16	10.81	SUFFCLIP
738d901b-26a3-4b9a-8c2c-f20c9ab125a6	YAL016W_mRNA	1533	2.0	3.0	5466.0	5980.0	115.85	14.73	PASS
b076b7b2-fb81-45c2-855b-a62606fc6053	YDR155C_mRNA	0	2.0	3.0	5780.0	6351.0	115.85	16.92	PASS
53944b8b-e137-4fbc-b99f-b93213cabfdd	YPL163C_mRNA	7	165.0	410.0	6055.0	7224.0	111.56	38.26	SUFFCLIP
73c7f4de-048c-4718-8e34-682d7963ceb0	YOL147C_mRNA	577	2.0	3.0	4268.0	5987.0	125.50	66.58	SUFFCLIP
31c3aa33-0bd5-4fb2-97ad-65c7f1540520	YLL026W_mRNA	2422	2.0	3.0	3913.0	4761.0	120.48	28.88	PASS
516dafd8-9808-4a41-9c87-4fdba52a4270	YIR037W_mRNA	5	2.0	3.0	7021.0	7842.0	125.50	29.17	PASS
8aaac938-45e2-43dd-92b6-d1ece92356bc	YDR050C_mRNA	0	603.0	1369.0	21502.0	22183.0	97.16	16.94	ADAPTER
9cf04d9b-3891-45c6-bb68-22202dce8d85	YKL006W_mRNA	15	2.0	3.0	4906.0	5807.0	120.48	31.00	PASS
c1da1129-683d-4ab5-b279-9a7f7c0806a2	YBR118W_mRNA	65	348.0	611.0	4806.0	5324.0	111.56	14.15	PASS
