readname	contig	position	leader_start	adapter_start	polya_start	transcript_start	read_rate	polya_length	qc_tag
458b56f2-ab7a-44d1-8f99-1d2544cdf544	YCL040W_mRNA	668	2.0	3.0	4620.0	6248.0	125.50	62.79	SUFFCLIP
4d31f3e2-9c7a-46d0-9d66-4cd1fffc6214	YCR031C_mRNA	0	2.0	3.0	22.0	36.0	111.56	0.00	NOREGION
6606626b-4cd6-4df7-8357-f9918b9aab1f	YER056C-A_mRNA	138	2.0	3.0	6823.0	7534.0	111.56	21.30	PASS
66c8977e-aa02-4206-80bc-98af904aa4a2	YCR031C_mRNA	188	2.0	4.0	5.0	996.0	130.96	38.04	NOREGION
c603b29d-f96c-4ed5-b39e-d081e0d53997	YCR031C_mRNA	186	2.0	3.0	5681.0	6463.0	111.56	23.93	SUFFCLIP
fc81d60b-1155-4a1e-89c0-a65cf04ad289	YLL050C_mRNA	0	2.0	3.0	5511.0	6343.0	143.43	34.57	PASS
9c1aaa34-a843-4d5b-b1bd-da5e986e65c2	YGL087C_mRNA	0	2.0	3.0	6013.0	7865.0	125.50	72.12	SUFFCLIP
aadbe4df-4e9b-445e-bcc5-95a394e50cbd	YLL050C_mRNA	0	2.0	3.0	24278.0	25029.0	120.48	25.00	ADAPTER
ddc43220-32c2-43ab-b8f6-d5bc8820f4a8	YHR094C_mRNA	1079	2.0	3.0	6356.0	7842.0	97.16	42.90	PASS
edc33329-25a5-4dfe-98e8-9c9cb89d17cc	YCL040W_mRNA	0	2.0	3.0	4227.0	5351.0	136.91	46.05	SUFFCLIP
b4ec7520-6eaf-4e46-a912-4176066c94c0	YCR031C_mRNA	0	2.0	3.0	12439.0	13066.0	100.40	15.87	ADAPTER
80542871-236c-4180-ab93-d6a429839d07	YCL040W_mRNA	707	2.0	3.0	5187.0	5789.0	120.48	19.04	SUFFCLIP
73b4bb11-eaaf-46f9-80bd-c7b7db1cad0e	YBR031W_mRNA	404	2.0	3.0	9215.0	9811.0	115.85	17.88	ADAPTER
7f1d31b9-db9c-4e1d-9cdc-2390e98be6c5	YCR031C_mRNA	285	2.0	3.0	10032.0	12090.0	83.67	52.14	PASS
b534bc6d-b526-4d2f-97f6-a46e8f243e55	YER056C-A_mRNA	0	8.0	9.0	10482.0	12355.0	100.40	57.40	ADAPTER
6118e766-8a0c-40bb-a966-898f4a33662c	YLR075W_mRNA	0	2.0	3.0	3846.0	4985.0	130.96	44.48	SUFFCLIP
da4ec86f-7907-473e-8693-012c6a2325bc	YCL040W_mRNA	416	2.0	3.0	5211.0	6395.0	120.48	42.32	SUFFCLIP
6223dbed-e2d7-429e-911e-7d99447dd8f3	YDR508C_mRNA	0	2.0	3.0	6705.0	8151.0	115.85	50.58	SUFFCLIP
47bb96c6-bbb8-47ac-9756-77f4597c828e	YOL119C_mRNA	2	2.0	3.0	5110.0	6496.0	130.96	55.22	SUFFCLIP
57348210-7f79-4148-8f6d-5d0717116918	YBR031W_mRNA	570	2.0	3.0	9368.0	9989.0	115.85	18.85	ADAPTER
f9499c7f-ec9b-478e-b518-85a774c6065e	YBR031W_mRNA	0	2.0	3.0	4213.0	5610.0	125.50	53.17	PASS
a95be1fe-b150-4725-87bf-491d6c2dddb4	YDR175C_mRNA	728	2.0	3.0	2191.0	2325.0	120.48	0.32	NOREGION
0ee88c4b-2244-4864-b80d-2c9462796de6	YLR075W_mRNA	0	2.0	7.0	5171.0	5717.0	125.50	17.71	SUFFCLIP
956c383d-e66b-4c35-b138-67776e207c0d	YBR031W_mRNA	658	218.0	374.0	4992.0	6211.0	115.85	41.85	PASS
c7c50d49-d8ee-407a-a4fe-907c75f239fe	YBR031W_mRNA	309	2.0	3.0	6071.0	7586.0	107.57	49.07	SUFFCLIP
32c39ebb-43b3-4b09-ba0e-15bf17157f78	YOL088C_mRNA	382	17.0	18.0	5309.0	6144.0	125.50	29.75	PASS
c3b25780-eeb2-4dcf-9fb8-c584bf6a0070	YLR075W_mRNA	36	2.0	3.0	5187.0	5984.0	130.96	29.61	SUFFCLIP
7b546fc3-cf03-4291-9604-64126a223dcc	YLR075W_mRNA	0	2.0	3.0	7346.0	8012.0	88.59	14.56	SUFFCLIP
155b6c12-9e9f-4d99-8a16-dac671777238	YBR031W_mRNA	0	2.0	3.0	11624.0	12460.0	103.86	23.79	ADAPTER
a5851a04-30d5-46cd-9858-bf06fe983f2a	YDR150W_mRNA	7976	2.0	3.0	11853.0	13446.0	115.85	56.23	ADAPTER
1f519f29-488f-442d-89a5-bd0f22f00eb2	YIL010W_mRNA	0	2.0	3.0	7528.0	8773.0	125.50	46.83	ADAPTER
b5d567f1-ac33-41f1-84e0-5ed75b9f299c	YDR150W_mRNA	8158	2.0	3.0	5245.0	5725.0	125.50	14.96	PASS
2e73cf01-8b53-494e-b882-f9ea02f04aba	YLR075W_mRNA	0	3.0	4.0	5377.0	6584.0	125.50	45.25	PASS
cbcbdb09-6bcf-44de-8fe8-19df2b7a62fd	YLR075W_mRNA	326	2.0	3.0	3617.0	4001.0	111.56	9.19	PASS
e6069128-0a07-4104-9252-8d818347c8d3	YLR075W_mRNA	10	2.0	3.0	5302.0	7354.0	115.85	73.88	SUFFCLIP
2cbd37b5-a095-48e8-b007-4f3c49573b72	YLR075W_mRNA	0	2.0	3.0	6067.0	6700.0	120.48	20.28	SUFFCLIP
943dd630-1161-47fe-b798-1845e4d57f66	YLR075W_mRNA	0	2.0	3.0	26142.0	26764.0	91.27	13.82	ADAPTER
657f4581-52b2-4e75-92b6-9aade8ebacd2	YCR107W_mRNA	130	2.0	3.0	7338.0	8625.0	125.50	48.58	ADAPTER
e12578a2-1d79-42cd-b39f-5b8d834f0581	YLR075W_mRNA	0	2.0	3.0	8705.0	14168.0	120.48	213.48	ADAPTER
446a3e6f-a90a-48a9-b113-b0e597912914	YLR075W_mRNA	204	2.0	3.0	7316.0	7977.0	115.85	20.38	PASS
5143699a-26e6-4fcc-aa33-382fe03c26d5	YAL003W_mRNA	0	2.0	3.0	4434.0	7297.0	107.57	97.21	SUFFCLIP
4f9cb271-3450-4622-8440-7a3fe170ac94	YOR160W_mRNA	2261	2.0	3.0	5120.0	5917.0	111.56	24.48	PASS
1d738e0b-2506-4ebd-8daf-f906e9a06d59	YFL026W_mRNA	0	2.0	3.0	2678.0	2806.0	115.85	0.00	NOREGION
90b1b306-303d-4839-b42a-d32e744154b3	YAL003W_mRNA	171	6.0	9.0	1387.0	2249.0	115.85	28.12	SUFFCLIP
7f86cddc-88f9-4244-b689-fb97e6056d8f	YLR075W_mRNA	0	2.0	3.0	6355.0	7491.0	115.85	38.65	SUFFCLIP
6fa2f88f-882a-4bff-9fe3-a65957b9e3ee	YLR251W_mRNA	0	2.0	3.0	8989.0	9674.0	125.50	23.50	ADAPTER
2ac6d2bd-7dc8-497d-9b32-af8991df9926	YAL003W_mRNA	0	2.0	3.0	5514.0	6266.0	120.48	25.04	SUFFCLIP
9d8856df-129c-4adc-8061-8e7b5b4d3827	YAL003W_mRNA	185	2.0	3.0	6304.0	6862.0	130.96	19.22	SUFFCLIP
21367ce9-18ab-4e89-aaac-186ca8d65788	YFL026W_mRNA	653	2.0	3.0	385.0	449.0	125.50	0.00	NOREGION
55e5bbb8-6e9e-4b06-b7ae-c8dc7a44d32d	YEL054C_mRNA	0	2.0	3.0	9364.0	10612.0	111.56	41.19	ADAPTER
99d76406-ab96-4d12-ae06-fb032b6c2910	YAL003W_mRNA	505	2.0	3.0	7146.0	8533.0	94.12	38.31	SUFFCLIP
f68b75bc-b8fd-4a92-86d0-45aea7138dca	YAL003W_mRNA	233	2.0	3.0	2636.0	2994.0	120.48	9.28	SUFFCLIP
4ef43818-0dec-48ac-ac51-4fdf310fbab5	YAL003W_mRNA	0	2.0	3.0	5667.0	6147.0	130.96	15.83	SUFFCLIP
64bb0559-0a09-493b-980e-750261ea5f2f	YLR251W_mRNA	69	2.0	3.0	5380.0	6409.0	120.48	36.12	SUFFCLIP
2355ea83-7a46-4d9e-881c-f8271fb26d88	YAL003W_mRNA	0	220.0	441.0	4378.0	5077.0	125.50	24.08	SUFFCLIP
c90abb73-292a-4c39-b08e-128eaa275065	YIL117C_mRNA	748	2.0	3.0	6717.0	7061.0	120.48	8.72	PASS
6cbd0434-3c44-4f93-a222-663bf9d30b59	YAL003W_mRNA	443	204.0	575.0	4477.0	5130.0	120.48	21.08	SUFFCLIP
50bc9368-dfab-4ad3-ae88-c2daa14de381	YEL054C_mRNA	365	2.0	3.0	8986.0	10718.0	107.57	56.82	ADAPTER
0d03f7a9-961a-4c82-af85-842bbf74ed83	YDR158W_mRNA	813	2.0	3.0	5633.0	6272.0	120.48	20.52	PASS
15a45f65-2e35-4215-aa5f-2f4c9609b1db	YOR230W_mRNA	0	2.0	3.0	5307.0	5693.0	115.85	9.81	SUFFCLIP
56b930d3-8798-4aa7-b933-c3fb301bdf1a	YML055W_mRNA	0	2.0	3.0	8305.0	8561.0	107.57	4.11	PASS
514260d3-a927-443b-b4b9-541be2885cde	YAL003W_mRNA	169	88.0	201.0	4327.0	5282.0	130.96	36.48	SUFFCLIP
ef91633f-1985-4734-b471-e348901732af	YAL003W_mRNA	0	2.0	3.0	5734.0	6939.0	120.48	43.16	SUFFCLIP
bdd4304a-d82a-4c6d-94fa-e6e2cc90640b	YAL003W_mRNA	0	6.0	7.0	4663.0	5291.0	125.50	21.12	SUFFCLIP
b8e84eb5-0f8c-42f6-87b9-a8b4cf884848	YIL117C_mRNA	875	2.0	3.0	4665.0	6171.0	125.50	57.71	SUFFCLIP
20fbaf80-bfa2-4ae0-94f4-63a844f3b5ba	YOR285W_mRNA	0	325.0	564.0	5766.0	5981.0	111.56	2.93	SUFFCLIP
bd21efec-a66e-4caa-8eb0-fb499076ed87	YDR158W_mRNA	790	2.0	3.0	1458.0	1459.0	143.43	0.00	NOREGION
f5a7ed41-1b79-4b4d-b777-ac6694542efd	YPR103W_mRNA	292	2.0	3.0	2391.0	10758.0	111.56	304.85	PASS
038039a7-03b0-42b4-bc61-a761a141a286	YGL211W_mRNA	567	22.0	86.0	214.0	470.0	111.56	4.44	NOREGION
492be7fc-b0f6-4b81-924f-28aed4ba406d	YFR052W_mRNA	71	2.0	3.0	319.0	1480.0	125.50	43.33	PASS
f8bb4ac6-1870-41c1-9083-abdb36f79a1b	YOR230W_mRNA	1100	2.0	3.0	7200.0	7686.0	125.50	15.21	SUFFCLIP
13a5f2a8-a596-41c3-a84a-93e37adab263	YPL224C_mRNA	672	2.0	3.0	779.0	780.0	125.50	0.00	NOREGION
cb78ca8c-d870-46cd-a0dd-99c148de148b	YNR001C_mRNA	0	2.0	3.0	5667.0	7017.0	125.50	51.21	SUFFCLIP
bd6786fa-7531-48b4-b55d-69ba63b6301c	YMR105C_mRNA	1118	2.0	3.0	6721.0	6826.0	125.50	0.00	NOREGION
482622c6-63c0-4c4c-9593-6b0394062734	YOR230W_mRNA	556	2.0	3.0	10126.0	11118.0	125.50	36.29	ADAPTER
c72014f1-ae8b-4302-9a07-0c6d2c60c824	YJR088C_mRNA	580	2.0	3.0	5255.0	5785.0	120.48	16.16	SUFFCLIP
10be07af-0ea8-40fc-a1b5-9a2d77f33c44	YDR158W_mRNA	0	2.0	3.0	35442.0	36804.0	75.30	29.02	ADAPTER
604ab9fa-d9c1-4b63-ba67-e01f86e65066	YOR270C_mRNA	1318	2.0	3.0	9028.0	9695.0	130.96	23.96	ADAPTER
5cc6492e-b5d1-456b-82b7-fecda20f97bf	YPR103W_mRNA	387	2.0	3.0	8665.0	9745.0	111.56	34.96	ADAPTER
e5e1696a-65a1-4422-b59a-b5acff7bb958	YLR167W_mRNA	0	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
97088de0-c83d-4ab1-b6d7-46d369bda584	YLR167W_mRNA	0	2.0	3.0	5359.0	6156.0	115.85	25.62	PASS
6544542d-a6a7-417d-8902-82c8d7437663	YOR270C_mRNA	1584	2.0	3.0	2613.0	3017.0	130.96	12.52	PASS
20d10c04-6d85-48d6-b177-dbcaa7262c8d	YLR167W_mRNA	0	2.0	3.0	6665.0	7296.0	115.85	19.23	PASS
39d490f3-9ee8-4b46-9a69-f995bd681543	YLR167W_mRNA	0	2.0	9.0	6371.0	7026.0	120.48	21.16	SUFFCLIP
59160a5a-7144-461f-82f9-e72fdbdb87cf	YOR270C_mRNA	1981	2.0	3.0	6751.0	7376.0	107.57	17.29	SUFFCLIP
ccd9ba20-ba36-4a56-8ad6-89018e1e82df	YFR052W_mRNA	253	2.0	3.0	4427.0	5002.0	136.91	21.09	PASS
755bdc6e-2407-4090-a9c6-319ab5bdc1a9	YOL103W_mRNA	632	2.0	3.0	7478.0	8715.0	143.43	53.86	ADAPTER
c98fdebf-ac1a-4b72-b569-9fb295790220	YKL180W_mRNA	0	2.0	3.0	4325.0	5581.0	115.85	43.27	SUFFCLIP
47efb378-305a-4f95-9039-6a4a9b657c87	YNR001C_mRNA	0	2.0	3.0	5987.0	7357.0	115.85	47.65	SUFFCLIP
857a59c1-4159-45a6-89ff-fb1f2ebc7910	YLR167W_mRNA	0	178.0	341.0	4105.0	4692.0	120.48	18.44	PASS
6b51c816-1a75-4558-b57a-1493c37bd55e	YLR167W_mRNA	0	3.0	4.0	10456.0	11537.0	77.23	22.69	PASS
536db250-f58a-42ad-a28a-b861c30f2b29	YLR167W_mRNA	41	2.0	3.0	1248.0	1696.0	143.43	16.29	PASS
ca652956-4282-4d83-a0db-21b175f5034a	YOR270C_mRNA	1394	2.0	3.0	3839.0	4915.0	130.96	41.74	PASS
37001615-e338-4a62-afd3-a09913c02fbe	YJR046W_mRNA	1321	2.0	3.0	10310.0	11575.0	120.48	45.56	ADAPTER
c2d37d0b-4076-4ee2-8818-795038357b91	YDL181W_mRNA	0	2.0	3.0	5385.0	5902.0	120.48	15.64	PASS
ebaa22f9-3041-4f31-adcb-183ce1efdde0	YKL180W_mRNA	0	2.0	3.0	9362.0	10512.0	136.91	47.23	ADAPTER
ed058b34-1596-4f76-a193-f2a04f08004a	YDL015C_mRNA	0	2.0	3.0	5106.0	6084.0	120.48	34.08	SUFFCLIP
4ae50c9e-07c8-4bcb-990f-2bc54a8236bb	YHR005C-A_mRNA	0	2.0	3.0	8924.0	11137.0	94.12	64.12	SUFFCLIP
bc7b019d-9b16-4437-8352-d2033e293b27	YDL015C_mRNA	313	2.0	3.0	6850.0	8111.0	130.96	49.78	SUFFCLIP
e7e8d606-479d-4b68-86a0-17ec0958c1dd	YLR167W_mRNA	231	2.0	51.0	2163.0	2611.0	115.85	12.19	PASS
053c4df2-aa4f-4fdf-9811-26fc0c03bb17	YKL180W_mRNA	243	2.0	3.0	6780.0	7158.0	125.50	10.71	PASS
ddccd810-106c-4550-8477-4899f5a603bf	YNR052C_mRNA	482	2.0	3.0	9525.0	10233.0	125.50	24.46	ADAPTER
00a3903c-a64e-4cc1-ab03-f5159e88fad8	YDL015C_mRNA	0	2.0	3.0	6143.0	7166.0	130.96	39.43	SUFFCLIP
7da684bd-ec20-4ef6-abd8-41efdb45b46f	YLR272C_mRNA	2987	2.0	59.0	6753.0	8445.0	100.40	51.37	PASS
9afe0d0f-0156-4e28-a192-14a70f8bd578	YHR007C_mRNA	990	2.0	3.0	1509.0	1591.0	136.91	0.00	NOREGION
c5331581-696b-4c89-83fa-eb624d7ff8b6	YHR005C-A_mRNA	0	2.0	3.0	4674.0	5672.0	125.50	36.54	SUFFCLIP
efe11632-54d2-4889-a38f-2f4e631ac175	YDR304C_mRNA	186	366.0	965.0	4296.0	5505.0	120.48	43.32	PASS
d4fb6291-7578-499a-b9df-f322d6e91953	YHR007C_mRNA	85	2.0	3.0	4595.0	5753.0	130.96	45.30	SUFFCLIP
65ee7fd8-c3cd-4239-86d5-6693231fabf2	YMR202W_mRNA	371	2.0	3.0	840.0	1288.0	107.57	10.96	SUFFCLIP
953d1430-f23c-49d8-b34e-1f65986b96a8	YHR007C_mRNA	1404	2.0	3.0	1134.0	1414.0	136.91	7.68	SUFFCLIP
ccc621d9-c205-4f19-a902-67e9bf103eca	YGR082W_mRNA	0	2.0	3.0	4264.0	5693.0	130.96	57.09	SUFFCLIP
5ff250d1-e87a-4cd9-92a4-492cd948adac	YMR202W_mRNA	146	2.0	3.0	5193.0	5989.0	136.91	31.14	PASS
cff2d4ee-f2cf-475f-a8ea-71643e511078	YMR083W_mRNA	243	328.0	526.0	5073.0	5756.0	120.48	22.28	SUFFCLIP
3e629d73-0d2c-429a-8386-cfed781071aa	YJL133W_mRNA	0	3.0	4.0	7380.0	8549.0	136.91	48.09	ADAPTER
631840bc-7dba-4544-9654-669e94b97b59	YMR202W_mRNA	10	2.0	3.0	5029.0	5933.0	130.96	34.26	PASS
2da77c4c-17e4-4fc7-be4a-cddbe1161612	YMR202W_mRNA	4	2.0	3.0	2847.0	2989.0	115.85	0.42	NOREGION
e7b4ff44-544f-4a95-87d1-632b0705d42d	YMR083W_mRNA	844	2.0	3.0	2625.0	4569.0	136.91	83.32	SUFFCLIP
57ffbc02-953a-4abe-8ace-890e83a05522	YNL284C_mRNA	359	2.0	3.0	10588.0	12827.0	111.56	77.89	ADAPTER
b94279f7-389b-421c-b2e3-fa2c1cdec60c	YCL012C_mRNA	25	2.0	3.0	5988.0	7344.0	136.91	56.59	SUFFCLIP
fe9c28bd-6f04-4a3a-98bc-5b04119fa30e	YMR202W_mRNA	10	186.0	322.0	3906.0	4252.0	136.91	10.68	PASS
d3584069-73fb-45e3-a32a-fdce48a3e664	YJR044C_mRNA	0	2.0	3.0	8222.0	9316.0	73.46	21.66	SUFFCLIP
70963d96-4c01-4020-8fcf-c03c312d80b3	YPL240C_mRNA	785	2.0	3.0	5635.0	6279.0	107.57	17.96	SUFFCLIP
d204f65b-936e-4d80-a2d0-bbc1493d4322	YGL028C_mRNA	120	2.0	3.0	7006.0	8733.0	111.56	58.93	SUFFCLIP
4a8d1e6e-c5f7-45eb-9e4d-1543e6dab312	YJR044C_mRNA	301	2.0	3.0	6317.0	7412.0	120.48	38.76	SUFFCLIP
a659cb12-77b3-46f7-895f-29b468aecfef	YMR202W_mRNA	259	2.0	3.0	4614.0	5478.0	130.96	32.52	PASS
f98ccee7-f1be-4da4-a846-654bdc8f39ef	YNL246W_mRNA	248	2.0	3.0	2755.0	2756.0	115.85	0.00	NOREGION
5ea68f6a-000e-4db5-b7d7-60c4ced4798e	YPL240C_mRNA	1588	2.0	3.0	16351.0	16786.0	120.48	12.36	ADAPTER
a90f34a5-9d95-4c34-bced-92afac6f7cb4	YMR202W_mRNA	0	2.0	3.0	11179.0	12367.0	130.96	46.61	ADAPTER
2a232856-ceab-4bc9-a17f-70e2d926d0c7	YOR120W_mRNA	0	2.0	3.0	5144.0	5168.0	120.48	0.00	NOREGION
f4ecb159-2021-4fac-bb23-8664857ee12e	YMR202W_mRNA	178	2.0	3.0	4973.0	6185.0	115.85	41.58	PASS
9ef0042f-991d-4d8b-82ab-dc5efc07573e	YDR105C_mRNA	1119	2.0	3.0	9712.0	10605.0	120.48	30.68	ADAPTER
b33093a4-a54f-455a-b093-7d0db5806502	YDR483W_mRNA	1143	2.0	3.0	9491.0	10066.0	130.96	19.96	ADAPTER
ea561478-81e5-4678-9a55-08a316fd9f7d	YNR040W_mRNA	338	2.0	3.0	4981.0	6347.0	130.96	54.35	PASS
3d81bf0b-8396-416c-9ccf-f37c0eb55f5a	YGL017W_mRNA	778	2.0	3.0	4600.0	4977.0	130.96	11.35	PASS
92459734-6258-4d37-ba25-b0aa6c2d4bc3	YOL120C_mRNA	0	2.0	3.0	7018.0	7381.0	111.56	8.41	PASS
8189aa53-85ff-4a94-a191-052cbc948c3f	YOL120C_mRNA	72	2.0	107.0	1987.0	2160.0	111.56	1.37	NOREGION
6a789534-2294-4cce-bbc5-032eb3c9e50d	YOL038W_mRNA	9	2.0	3.0	7279.0	9019.0	120.48	64.56	SUFFCLIP
076cf643-77d2-4e3f-baab-22bce0b6a1d2	YOL120C_mRNA	157	2.0	3.0	1778.0	1942.0	125.50	1.79	NOREGION
b3745598-90e9-46b1-9b42-d4567a6ca5e4	YJR100C_mRNA	6	2.0	3.0	11523.0	12222.0	120.48	22.92	ADAPTER
1ae29d98-ec51-44b1-8272-23925e86cf25	YPL198W_mRNA	94	2.0	3.0	4270.0	5404.0	136.91	46.50	PASS
95864c58-62db-4301-8cd7-bda9c746f3d1	YFL018C_mRNA	733	2.0	3.0	6692.0	7383.0	120.48	22.60	PASS
ee576721-1b95-4580-8bf2-9abe4eaf77be	YOL120C_mRNA	116	2.0	3.0	5275.0	5680.0	115.85	10.54	SUFFCLIP
f6128611-8425-4ba3-8d31-c28f43bc1431	YPL218W_mRNA	181	2.0	3.0	7191.0	8534.0	125.50	50.92	PASS
eae0ec98-9f84-4ffe-ba03-0e66e664b593	YKR094C_mRNA	16	-1.0	-1.0	-1.0	-1.0	-1.00	-1.00	READ_FAILED_LOAD
b5bf504d-5e2a-4fd6-a02f-5456c7e47912	YOL120C_mRNA	0	2.0	3.0	5759.0	6905.0	115.85	39.04	PASS
e4ac742c-e708-4ccf-a67c-7a66da31fc4c	YML001W_mRNA	0	2.0	3.0	5649.0	6899.0	115.85	43.04	PASS
eca7e9a2-b681-4ed8-a483-bd5b1e6c7fea	YML085C_mRNA	829	2.0	3.0	10305.0	11006.0	120.48	23.00	ADAPTER
6ddff403-d2bf-4427-95aa-a63eb716003b	YOL120C_mRNA	0	2.0	3.0	5829.0	6227.0	111.56	9.70	PASS
14dd73c5-56b6-49fb-b3ee-e9268a75f921	YGR086C_mRNA	638	2.0	3.0	10129.0	11079.0	100.40	26.63	ADAPTER
6e317bfa-02da-4042-8279-89bf890d084a	YPL198W_mRNA	10	2.0	3.0	16478.0	17202.0	130.96	26.43	ADAPTER
5beb93ba-a647-4d52-98c3-eda1ab394a1e	YOL120C_mRNA	146	2.0	3.0	1326.0	1710.0	130.96	11.65	PASS
08d9a345-3769-42c3-96d5-c0d66c3c1c45	YMR072W_mRNA	404	2.0	3.0	21948.0	25041.0	125.50	123.83	ADAPTER
db2b6c5e-0ccd-4ea5-ac44-c08a4189e464	YGR086C_mRNA	6	2.0	3.0	13282.0	14039.0	111.56	23.00	ADAPTER
506cc678-1d52-4c74-8247-e8a602fb5886	YPL059W_mRNA	0	2.0	3.0	4734.0	5413.0	125.50	23.25	SUFFCLIP
618b1465-2ec8-4578-b26b-f9284ac6fbea	YDR214W_mRNA	7	2.0	3.0	9152.0	9949.0	125.50	28.17	ADAPTER
d5bdbc0a-91ba-4642-8d5b-18fef06635fe	YOL120C_mRNA	26	2.0	3.0	5993.0	6810.0	79.26	16.47	SUFFCLIP
fd58428b-2234-4103-8440-0937cfe95780	YDR214W_mRNA	648	4.0	6.0	4408.0	5096.0	130.96	24.87	PASS
1697c4bf-6fd2-40c8-9b93-4601720c23a6	YLR390W-A_mRNA	228	2.0	3.0	10137.0	11502.0	150.60	63.20	ADAPTER
5f364ada-49c0-4128-80d7-127a40e1b5b7	YEL040W_mRNA	1065	2.0	3.0	5694.0	5850.0	115.85	0.96	NOREGION
19f7a100-68d2-4385-abf8-c14e3a8adb52	YDR002W_mRNA	209	2.0	3.0	767.0	882.0	120.48	0.00	NOREGION
da22088d-a299-41d4-b34e-96a4b1ab5d33	YKR094C_mRNA	0	2.0	3.0	6771.0	7138.0	120.48	9.64	SUFFCLIP
413cbe64-737f-4eb6-8b0b-c32206a0d55f	YBR126W-B_mRNA	3	2.0	3.0	6968.0	8533.0	107.57	50.86	SUFFCLIP
67a7f017-374f-4867-af8f-159efcdf7a83	YDR214W_mRNA	303	2.0	3.0	4112.0	5187.0	115.85	36.31	PASS
1a2f31c6-945a-41ce-9303-a6a6892bce20	YJR085C_mRNA	0	2.0	3.0	7510.0	7974.0	120.48	13.52	ADAPTER
90d74b87-d933-44ce-880e-3a164aa23c3f	YNL310C_mRNA	60	249.0	445.0	6482.0	7360.0	115.85	28.73	SUFFCLIP
79ec26e2-e592-4de7-ba4e-0a18962bdb42	YEL040W_mRNA	938	2.0	3.0	4629.0	5778.0	136.91	47.18	SUFFCLIP
8f71cf80-f2f0-4ee8-9927-aef8b8440951	YEL046C_mRNA	804	537.0	814.0	6014.0	7659.0	103.86	51.69	SUFFCLIP
c996f416-7f25-4127-9257-c6cb0c0ce9fd	YLR253W_mRNA	0	2.0	3.0	6183.0	7879.0	125.50	65.62	PASS
c3d12263-1f5a-4509-850a-d694948fae2c	YPL091W_mRNA	255	2.0	3.0	705.0	873.0	125.50	1.96	NOREGION
43ec173f-67d5-4dda-b036-e93d336ab6fa	YNR036C_mRNA	2	2.0	3.0	4249.0	4523.0	125.50	6.37	SUFFCLIP
4650bf9c-90bb-4561-961a-4bd3e689064d	YER105C_mRNA	2763	2.0	3.0	6577.0	7688.0	120.48	39.40	SUFFCLIP
a618c318-d95c-43c3-8d76-673376d874a4	YCR036W_mRNA	786	2.0	3.0	4547.0	6486.0	120.48	72.52	PASS
b63bdf4c-40fa-4c50-8ae0-2de4a7f05a80	YJR085C_mRNA	190	2.0	3.0	5751.0	6504.0	130.96	27.70	PASS
995bcbdf-e268-4932-b26b-b44ad0053c4b	YNR036C_mRNA	282	2.0	3.0	7014.0	9244.0	103.86	71.86	SUFFCLIP
fe7ca5fb-8297-4010-a4bd-0c39fb5d2443	YLR390W-A_mRNA	23	2.0	3.0	5593.0	6794.0	125.50	45.00	SUFFCLIP
6ad4e422-6462-4dd4-b611-fa0770365a8a	YJL186W_mRNA	437	2.0	3.0	3866.0	5981.0	103.86	67.90	PASS
23e62033-ccf6-4f41-af4e-5508c7fca517	YPR181C_mRNA	2168	332.0	674.0	4381.0	5849.0	111.56	49.33	SUFFCLIP
